資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
94541,連江縣107年9月各鄉人口數,連江縣政府,公共資訊,連江縣107年9月各鄉人口數,,每月,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:12,
94542,連江縣107年8月各鄉人口數,連江縣政府,公共資訊,連江縣107年8月各鄉人口數,,每月,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:12,
94543,產業發展處預告統計資料發布時間表1070110,連江縣政府,公共資訊,產業發展處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:13,
94544,教育處預告統計資料發布時間表1070110,連江縣政府,公共資訊,教育處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:13,
94545,財政稅務局預告統計資料發布時間表1070110,連江縣政府,公共資訊,財政稅務局預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:13,
94547,政風處預告統計資料發布時間表1070110,連江縣政府,公共資訊,政風處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:13,
94548,行政處預告統計資料發布時間表1070110,連江縣政府,公共資訊,行政處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:13,
94552,交通旅遊局預告統計資料發布時間表1070110,連江縣政府,公共資訊,交通旅遊局預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:13,
94554,民政處預告統計資料發布時間表1070110,連江縣政府,公共資訊,民政處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:13,
94555,主計處預告統計資料發布時間表1070110,連江縣政府,公共資訊,主計處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:14,
94556,文化處預告統計資料發布時間表1070110,連江縣政府,公共資訊,文化處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:10,
94560,工務處預告統計資料發布時間表1070110,連江縣政府,公共資訊,工務處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:10,
94562,人事處預告統計資料發布時間表1070110,連江縣政府,公共資訊,人事處預告統計資料發布時間表1070110,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:10,
94563,107年度連江縣總預算,連江縣政府,公共資訊,107年度連江縣總預算,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
94564,107年第3季為民服務執行管制表,連江縣政府,公共資訊,107年第3季為民服務執行管制表,,每季,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:12,
94565,107年第2季為民服務執行管制表,連江縣政府,公共資訊,107年第2季為民服務執行管制表,,每季,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
94567,107年第1季為民服務執行管制表,連江縣政府,公共資訊,107年第1季為民服務執行管制表,,每季,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
94568,107年度政府對民間團體補(捐)助經費表上半年-連江縣政府,連江縣政府,公共資訊,107年度政府對民間團體補(捐)助經費表上半年-連江縣政府,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
94569,107年施政計畫報告,連江縣政府,公共資訊,107年施政計畫報告,,每年,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
94571,連江縣公彩季報表107第2季,連江縣政府,公共資訊,連江縣公彩季報表107第2季,,每季,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
94572,107年度公益彩券盈餘分配數補助各團體運用情形表_第2季,連江縣政府,公共資訊,107年度公益彩券盈餘分配數補助各團體運用情形表_第2季,,每季,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
94573,連江縣公彩季報表107第1季,連江縣政府,公共資訊,連江縣公彩季報表107第1季,,每季,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
94574,107年度公益彩券盈餘分配數補助各團體運用情形表_第1季,連江縣政府,公共資訊,107年度公益彩券盈餘分配數補助各團體運用情形表_第1季,,每季,政府資料開放授權條款-第1版,,2018/12/07 00:00,2018/12/07 04:11,
96002,103年度使用牌照稅稅源統計表,雲林縣稅務局,公共資訊,103年度使用牌照稅稅源統計表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:53,
96004,104年度使用牌照稅稅源統計表,雲林縣稅務局,公共資訊,104年度使用牌照稅稅源統計表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:53,
96007,105年度使用牌照稅稅源統計表,雲林縣稅務局,公共資訊,105年度使用牌照稅稅源統計表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:53,
96008,106年度使用牌照稅稅源統計表,雲林縣稅務局,公共資訊,106年度使用牌照稅稅源統計表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:53,
96009,106年第4季印花稅徵收表,雲林縣稅務局,公共資訊,106年第4季印花稅徵收表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:53,
96010,107年第1季印花稅徵收表,雲林縣稅務局,公共資訊,107年第1季印花稅徵收表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:53,
96011,107年第2季印花稅徵收表,雲林縣稅務局,公共資訊,107年第2季印花稅徵收表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:53,
96012,107年第3季印花稅徵收表,雲林縣稅務局,公共資訊,107年第3季印花稅徵收表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:53,
96013,106年10月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,106年10月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:52,
96014,106年11月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,106年11月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:47,
96015,106年12月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,106年12月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:52,
96016,107年1月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年1月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:52,
96017,107年2月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年2月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:52,
96018,107年3月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年3月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:52,
96019,107年4月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年4月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:52,
96021,107年5月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年5月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:52,
96022,107年6月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年6月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:51,
96023,107年7月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年7月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:51,
96024,107年8月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年8月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:51,
96025,107年9月娛樂稅稅源月報表,雲林縣稅務局,公共資訊,107年9月娛樂稅稅源月報表,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:51,
96026,雲林縣100~106年地價稅開徵概況－按納稅義務人性別分,雲林縣稅務局,公共資訊,雲林縣100~106年地價稅開徵概況－按納稅義務人性別分,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:51,
96027,雲林縣100~106年房屋稅開徵概況－按納稅義務人性別分,雲林縣稅務局,公共資訊,雲林縣100~106年房屋稅開徵概況－按納稅義務人性別分,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:50,
96028,雲林縣102~106年納稅義務人性別圖像,雲林縣稅務局,公共資訊,雲林縣102~106年納稅義務人性別圖像,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:50,
96029,雲林縣102~106年納稅義務人性別統計指標,雲林縣稅務局,公共資訊,雲林縣102~106年納稅義務人性別統計指標,,每日,政府資料開放授權條款-第1版,,2018/12/06 00:00,2018/12/07 08:49,
