資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
97271,金門縣歷史建築許金鐘洋樓修復或再利用計畫成果,金門縣文化局,公共資訊,歷史建築許金鐘洋樓，完竣於1933 年，主要起造人珠浦許氏第22 世許金鐘在後浦的同安渡頭經營協德鐘船頭行，往返廈門、漳州、集美、石尾等港口， 兄弟致富後聯手籌資興築棟洋樓，彰顯家族地位的不同凡響，許家的老洋樓屬於五腳基(Five-foot way)建築形式，洋樓位在後浦天后宮的東側，臨近昔日的後浦港舊址,歷史研究;建築研究;環境與建築空間現況研究;保存修復與再利用計畫;日常管理維護與因應計畫建議;研究結論與後續建議,每10年,政府資料開放授權條款-第1版,,2018/03/12 14:53,2019/01/09 07:58,
97272,金門縣定古蹟陳期宰洋樓修復及再利用計畫成果,金門縣文化局,公共資訊,陳期宰洋樓位於金湖鎮山外聚落，由新加坡僑商陳期宰於1930年返鄉興建,研究緣起與目的;地方歷史背景與聚落空間現況;洋樓歷史與建築特色;現況調查與評估;修復及再利用計畫,每10年,政府資料開放授權條款-第1版,,2018/03/12 14:25,2019/01/09 07:58,
97273,金門縣縣定古蹟藏興古厝調查研究成果,金門縣文化局,公共資訊,金門縣縣定古蹟官澳藏興古厝座落於金沙鎮官澳聚落，於清乾隆五十年(1785)~六十年(1795)間開始興建藏興古厝，歷經第十八、十九世楊耿光、楊伯孔持續建宅工程而完成，現今的二落雙護龍的建築規模。依據文化資產保存法規定為指導依循，本計畫案擬定的工作目的為：研究本古蹟之景觀風貌及其歷史文化脈絡，並研擬未來原貌修復及活化再利用方針，俾利日後之維護保存與修繕，遂提出修復再利用之計畫執行工作方案。,歷史發展;古厝建築研究;建築現況調查評估;保存與再利用計畫;結論與建議,每10年,政府資料開放授權條款-第1版,,2018/03/12 14:04,2019/01/09 07:59,
97274,金門縣歷史建築張文帝洋樓修復或再利用計畫成果報告,金門縣文化局,公共資訊,本工作計畫標的張文帝洋樓位於金門縣金沙鎮汶沙里 5 鄰沙美200 號，建於西元1935 年，由馬來亞華僑張文帝寄款回鄉興建，洋樓前廊牆面貼馬約利卡磁磚，圖案精美華麗，泥塑瓶狀欄杆圍合前廊，充分展現了金門洋樓的建築風貌特色，具有地域獨特性之民間建築藝術價值。,歷史研究;洋樓建築研究;建築現況調查與評估;再利用計畫;結論與建議,每10年,政府資料開放授權條款-第1版,,2018/03/12 13:43,2019/01/09 08:00,
97275,金門縣107年1月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2018/02/02 16:06,2019/01/09 08:01,
97276,金門縣107年2月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2018/03/01 16:09,2019/01/09 08:02,
97277,金門縣106年12月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2018/01/02 15:03,2019/01/09 08:03,
97278,金門縣106年11月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/12/01 17:16,2019/01/09 08:05,
97279,金門縣家庭福利服務中心名冊,社會處,公共資訊,金門縣家庭福利服務中心,,每10年,政府資料開放授權條款-第1版,,2017/11/07 15:55,2019/01/09 08:07,
97280,金門縣兒少福利機構中心名冊,社會處,公共資訊,金門縣兒少福利機構中心名冊,,每10年,政府資料開放授權條款-第1版,,2017/11/07 15:50,2019/01/09 08:08,
97281,金門縣重大災害民生物資庫存明細表,社會處,公共資訊,金門縣重大災害民生物資庫存明細表,"縣市鄉鎮;物資存放點;主/次分類;品名;最小單位規格;庫存數量;單位;保存期限",每10年,政府資料開放授權條款-第1版,,2017/11/06 17:08,2019/01/09 08:09,
97282,金門縣社區發展協會名冊,社會處,公共資訊,金門縣社區發展協會名冊,"編號;發展協會名稱;理事長;會址",每10年,政府資料開放授權條款-第1版,,2017/11/06 17:00,2019/01/09 08:10,
97283,金門縣托嬰中心一覽表,社會處,公共資訊,金門縣托嬰中心一覽表,項次;托嬰中心名稱;承辦單位;立案字號;可收托人數;地址;電話,每10年,政府資料開放授權條款-第1版,,2017/11/06 16:55,2019/01/09 08:11,
97284,旅台各金門同鄉會名冊,社會處,公共資訊,旅台各金門同鄉會名冊,"編號;單位住址;同鄉會理事長;同鄉會總幹事;連絡電話",每10年,政府資料開放授權條款-第1版,,2017/11/06 15:55,2019/01/09 08:12,
97285,金門縣旅居海外各華僑社團名冊,社會處,公共資訊,金門縣旅居海外各華僑社團名冊,"編號;單位地址;僑社主持人;僑社連絡人;連絡電話",每10年,政府資料開放授權條款-第1版,,2017/11/06 15:21,2019/01/09 08:13,
97286,金門縣人民團體名冊,社會處,公共資訊,金門縣人民團體名冊,"編號;團體名稱;會址;會址電話",每10年,政府資料開放授權條款-第1版,,2017/11/06 15:12,2019/01/09 08:14,
97287,金門縣106年10月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/11/01 14:46,2019/01/09 08:14,
97288,金門縣社會福利館,社會處,公共資訊,金門縣社會福利館,場地使用管理辦法及場地使用收費一覽表,每10年,政府資料開放授權條款-第1版,,2017/10/31 10:35,2019/01/09 08:15,
97289,金門縣106年9月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/10/02 11:00,2019/01/09 08:16,
97290,金門縣106年8月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/09/01 14:01,2019/01/09 08:17,
97291,金門縣106年7月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/08/01 09:46,2019/01/09 08:18,
97292,金門縣警察局環島道路錄影監視系統位置表,金門縣警察局,交通及通訊,金門縣警察局環島道路錄影監視系統位置表,"編號;鄉鎮別;建置地點;鏡頭數量",每10年,政府資料開放授權條款-第1版,,2015/04/07 15:31,2019/01/09 08:19,
97293,金門縣104年2月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2015/03/02 11:57,2019/01/09 08:20,
97294,金門縣106年6月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/07/03 14:18,2019/01/09 08:22,
97295,金門縣104年1月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2015/02/02 17:09,2019/01/09 08:23,
97296,金門縣政府暨所屬協辦政風業務人員名冊,政風處,生育保健,金門縣政府及所屬機關學校協辦政風業務人員名冊。,公告機關;承辦機關。,每10年,政府資料開放授權條款-第1版,,2013/12/31 17:53,2019/01/09 08:24,
97297,金門縣106年5月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/06/01 14:14,2019/01/09 08:25,
97298,金門縣106年4月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/05/01 13:45,2019/01/09 08:27,
97299,金門縣103年12月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2015/01/06 09:49,2019/01/09 08:28,
97300,金門縣103年11月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/12/03 10:51,2019/01/09 08:28,
97301,金門縣103年10月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/11/03 15:29,2019/01/09 08:29,
97302,金門縣103年9月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每年,政府資料開放授權條款-第1版,,2014/10/14 14:42,2019/01/09 08:30,
97303,金門縣103年8月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/09/02 08:55,2019/01/09 08:34,
97304,金門縣103年7月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/08/14 09:58,2019/01/09 08:36,
97305,金門縣103年6月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/07/08 10:45,2019/01/09 08:40,
97306,金門縣103年5月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/06/25 14:55,2019/01/09 08:44,
97307,金門縣身心障礙福利機構名冊,社會處,生育保健,金門縣身心障礙福利機構名冊,"編號;屬性;機構名稱;地址;電話;負責人",每10年,政府資料開放授權條款-第1版,,2014/06/04 10:20,2019/01/09 08:45,
97308,金門縣身心障礙福利團體名冊,社會處,生育保健,金門縣身心障礙福利團體名冊,"編號;屬性;機構名稱;地址;電話;傳真",每10年,政府資料開放授權條款-第1版,,2014/06/04 10:10,2019/01/09 08:45,
97310,金門縣立案老人福利機構名冊,社會處,生育保健,金門縣立案老人福利機構名冊,"編號;屬性;立案日期;機構名稱;地址;電話;傳真;收容人數;委辦單位;負責人",每10年,政府資料開放授權條款-第1版,,2014/06/04 09:56,2019/01/09 08:46,
97311,金門縣收容場所一覽表,社會處,生育保健,金門縣收容場所一覽表,,每10年,政府資料開放授權條款-第1版,,2014/06/04 09:42,2019/01/09 08:46,
97312,金門縣103年4月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/05/09 09:00,2019/01/09 08:47,
97313,金門縣103年3月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/04/21 14:00,2019/01/09 08:47,
97314,金門縣103年2月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/03/19 10:22,2019/01/09 08:48,
97315,金門縣103年1月份人口數統計表,民政處,生育保健,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/02/07 09:32,2019/01/09 08:49,
97316,金門縣人口數統計表,民政處,生育保健,金門縣102年12月份各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2014/01/06 14:02,2019/01/09 08:50,
97317,金門縣 旅館、民宿名冊,觀光處,生育保健,金門縣合法之旅館、民宿登記名冊，主要內容有房間總數，容納人數。,名稱;聯絡人;聯絡電話;登記地址;房間總數;容納人數。,每10年,政府資料開放授權條款-第1版,,2013/12/31 18:00,2019/01/09 08:51,
97318,金門縣預防接種合約院所名冊及門診時間,金門縣衛生局,生育保健,金門縣幼兒常規疫苗接種地點。,院所名稱;地址;電話。,每10年,政府資料開放授權條款-第1版,,2013/12/31 17:41,2019/01/09 08:52,
97319,金門縣警察局服務據點,金門縣警察局,生育保健,金門縣警察局服務據點,單位;地址;電話,每10年,政府資料開放授權條款-第1版,,2013/12/31 17:27,2019/01/09 08:53,
97320,金門縣各抽水站資訊,工務局,生育保健,提供金門縣抽水站位置、基本資料及聯絡人等資訊,抽水站位置;管理人員聯繫電話,每10年,政府資料開放授權條款-第1版,,2013/12/31 17:19,2019/01/09 08:53,
97321,金門縣政府姊妹縣市交流概況,民政處,生育保健,姊妹縣市交流概況,交流城市;日期及代表人,每10年,政府資料開放授權條款-第1版,,2013/12/31 16:02,2019/01/09 08:54,
97323,金門縣消防局曾執行溺水案件水域(97-102年),金門縣消防局,生育保健,統計本局曾執行溺水救援案件之事故地點(水域)，統計期間自97年至102年11月底止。,曾發生溺水事故水域;水域所在縣市;年度;溺水人數,每10年,政府資料開放授權條款-第1版,,2013/12/30 15:06,2019/01/09 09:06,
97324,金門縣段籍一覽圖,金門縣地政局,公共資訊,提供段籍名稱、代碼查詢,段名;段代碼,每10年,政府資料開放授權條款-第1版,,2013/12/30 10:25,2019/01/09 09:09,
97327,金門縣106年3月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/04/05 13:58,2019/01/09 10:01,
97332,金門縣106年2月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/03/01 14:40,2019/01/09 13:31,
97333,金門縣106年1月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/02/02 10:44,2019/01/09 13:34,
97339,金門縣105年12月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2017/01/03 11:14,2019/01/09 14:32,
97341,金門縣105年11月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2016/12/01 11:33,2019/01/09 14:57,
97342,金門縣105年10月份人口數統計表,民政處,選舉及投票,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,每10年,政府資料開放授權條款-第1版,,2016/11/01 11:21,2019/01/09 14:58,
97353,金門縣環境教育人員認證名單,金門縣環境保護局,公共資訊,金門縣環境教育人員認證名單（更新至105年10月）,"姓名;辦理環境教育工作之事項;專業領域;聯絡電話;行動電話;電子郵件;認證核准字號;縣市別;證書狀態",每10年,政府資料開放授權條款-第1版,,2016/10/19 08:52,2019/01/09 16:47,
