資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
97050,新北市里長資訊-貢寮區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-貢寮區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 02:36,
97051,新北市里長資訊-貢寮區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-貢寮區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 02:38,
97052,新北市里長資訊-土城區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-土城區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:30,2019/01/03 02:39,
97053,新北市里長資訊-蘆洲區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-蘆洲區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 02:43,
97054,新北市里長資訊-蘆洲區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-蘆洲區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 02:45,
97055,新北市里長資訊-平溪區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-平溪區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:30,2019/01/03 02:46,
97056,新北市里長資訊-中和區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-中和區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:30,2019/01/03 02:50,
97057,新北市里長資訊-中和區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-中和區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:30,2019/01/03 02:53,
97058,新北市里長資訊-鶯歌區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-鶯歌區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 02:58,
97059,新北市里長資訊-鶯歌區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-鶯歌區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:02,
97060,新北市里長資訊-泰山區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-泰山區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:02,
97061,新北市里長資訊-泰山區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-泰山區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:07,
97062,新北市里長資訊-石碇區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-石碇區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:16,
97063,新北市里長資訊-新莊區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-新莊區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:24,
97064,新北市里長資訊-新莊區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-新莊區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:19,
97065,新北市里長資訊-雙溪區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-雙溪區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:24,
97066,新北市里長資訊-雙溪區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-雙溪區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:25,
97067,新北市里長資訊-深坑區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-深坑區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:25,
97068,新北市里長資訊-淡水區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-淡水區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:26,
97069,新北市里長資訊-淡水區,新北市政府民政局,公共資訊,新北市全市1032里里長聯絡資訊-淡水區,district;village;name;address;tel;cellphone_tel;x_coordinate;y_coordinates;I;J;positioning_accuracy,每月,政府資料開放授權條款-第1版,,2018/06/01 09:31,2019/01/03 03:26,
97029,新竹縣政府稅捐稽徵局107年下半年代發他縣市稅捐機關作業統計,新竹縣政府,公共資訊,新竹縣政府稅捐稽徵局107年下半年代發他縣市稅捐機關作業統計,服務項目;件數,每年,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=83DC2084-814B-4D9D-98E8-05B363A0E97C;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=83DC2084-814B-4D9D-98E8-05B363A0E97C;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=83DC2084-814B-4D9D-98E8-05B363A0E97C;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=83DC2084-814B-4D9D-98E8-05B363A0E97C,2019/01/02 15:32,2019/01/03 00:30,
97030,新竹縣政府稅捐稽徵局107年下半年他機關代發本轄作業統計,新竹縣政府,公共資訊,新竹縣政府稅捐稽徵局107年下半年他機關代發本轄作業統計,服務項目;件數,每年,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=A332D18E-F980-448C-8D4A-14228423F2ED;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=A332D18E-F980-448C-8D4A-14228423F2ED;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=A332D18E-F980-448C-8D4A-14228423F2ED;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=A332D18E-F980-448C-8D4A-14228423F2ED,2019/01/02 15:34,2019/01/03 00:30,
97083,新竹縣政府電動公車運營路線號及運行車輛數與廠牌資料,新竹縣政府,公共資訊,提供電動公車資料,"運營縣市,運營路線,運營路線號運營車輛數,車輛廠牌,車輛型號 ",每日,政府資料開放授權條款-第1版,https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0DCEF215-9ECE-4780-9D9F-72B767A4EE98;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0DCEF215-9ECE-4780-9D9F-72B767A4EE98;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0DCEF215-9ECE-4780-9D9F-72B767A4EE98;https://data.hsinchu.gov.tw/OpenData/Detail.aspx?GUID=0DCEF215-9ECE-4780-9D9F-72B767A4EE98,2019/01/03 11:36,2019/01/04 00:30,
97073,108年連江縣春節類流感特別門診,連江縣衛生福利局,就醫,提供民眾查詢連江縣春節期間類流感門診開設情形,,每年,政府資料開放授權條款-第1版,http://www.matsuhb.gov.tw/upload_files/news/2650-0103144550-.csv,2019/01/03 00:00,2019/01/03 14:52,
