資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
典藏目錄-交通運輸與通訊類,8743,本資料集主要提供文化部典藏網之交通運輸與通訊類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-娛樂類,8744,本資料集主要提供文化典藏網之娛樂類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-政治社教類,8745,本資料集主要提供文化典藏網之政治社教類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-醫療衛生類,8746,本資料集主要提供文化典藏網之醫療衛生類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-武器防禦類,8747,本資料集主要提供文化典藏網之武器防禦類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-音樂資料類,8748,本資料集主要提供文化典藏網之音樂資料類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-版畫類,8749,本資料集主要提供文化典藏網之版畫類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-攝影類,8750,本資料集主要提供文化典藏網之攝影類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-總統府移交類,8751,本資料集主要提供文化典藏網之總統府移交類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-工藝文物類,8752,本資料集主要提供文化典藏網之工藝文物類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-文獻書籍類,8753,本資料集主要提供文化典藏網之文獻書籍類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-水墨類,8754,本資料集主要提供文化典藏網之水墨類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-膠彩畫類,8755,本資料集主要提供文化典藏網之膠彩畫類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-書法類,8756,本資料集主要提供文化典藏網之書法類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-篆刻類,8757,本資料集主要提供文化典藏網之篆刻類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-油畫類,8758,本資料集主要提供文化典藏網之油畫類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-水彩畫類,8759,本資料集主要提供文化部典藏網之水彩畫類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-壓克力畫類,8760,本資料集主要提供文化典藏網之壓克力畫類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-粉彩畫類,8761,本資料集主要提供文化典藏網之粉彩畫類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-雕塑類,8762,本資料集主要提供文化典藏網之雕塑類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-工藝美術類,8763,本資料集主要提供文化典藏網之工藝美術類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-觀念藝術類,8764,本資料集主要提供文化典藏網之觀念藝術類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-應用美術類,8765,本資料集主要提供文化典藏網之應用美術類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-複合媒材類,8766,本資料集主要提供文化典藏網之複合媒材類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-素描類,8767,本資料集主要提供文化典藏網之素描類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-陶藝類,8768,本資料集主要提供文化典藏網之陶藝類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-新媒體藝術類,8769,本資料集主要提供文化典藏網之新媒體藝術類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-裝置藝術類,8770,本資料集主要提供文化典藏網之裝置藝術類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-平面書畫類,8771,本資料集主要提供文化典藏網之平面書畫類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-攝影印刷類,8772,本資料集主要提供文化典藏網之攝影印刷類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-漆器類,8773,本資料集主要提供文化典藏網之漆器類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-竹材類,8774,本資料集主要提供文化典藏網之竹材類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-陶瓷類,8775,本資料集主要提供文化典藏網之陶瓷類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-纖維染織類,8776,本資料集主要提供文化典藏網之纖維染織類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-皮革類,8777,本資料集主要提供文化典藏網之皮革類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-金屬類,8778,本資料集主要提供文化典藏網之金屬類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-紙材類,8779,本資料集主要提供文化典藏網之紙材類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-籐材類,8780,本資料集主要提供文化典藏網之籐材類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-玻璃類,8781,本資料集主要提供文化典藏網之玻璃類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-綜合類,8782,本資料集主要提供文化典藏網之綜合類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-石材類,8783,本資料集主要提供文化典藏網之石材類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-木材類,8784,本資料集主要提供文化典藏網之木材類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-樹脂類,8785,本資料集主要提供文化典藏網之樹脂類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
典藏目錄-工藝類,8786,本資料集主要提供文化典藏網之工藝類目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,文化部
查詢單一類別未過期活動資料,10042,本資料集主要提供文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之單一類別未過期活動資料資訊。,活動名稱;類別;日期;簡介;地點及網址等資訊。,文化部
查詢單一文化設施詳細資料,10043,本資料集主要提供文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之單一文化設施資料。,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate,文化部
經緯度查詢附近未過期活動,10044,本資料集主要提供文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之經緯度查詢附近未過期活動資訊,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
查詢單一活動詳細資料,10045,本資料集主要提供文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之單一活動詳細資料資訊,version;UID;titile;category;showUnit;descriptionFilterHtml;discountInfo;imageURL;masterUnit;subUnit;supportUnit;otherUnit;webSales;sourceWebPromote;comment;editModifyDate;sourceWebName;startDate;endDate;hitRate;showinfo;time;location;locationName;onSales;latitude;longitude;Price;endTime,文化部
查詢單一類別文化設施資料,10046,本資料集主要提供文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之單一類別文化設施資料,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate,文化部
經緯度查詢附近文化設施資料,10047,本資料集主要提供文化部整合本部及所屬各級機關(構)、以及其他公、民營單位之經緯度查詢附近文化設施資料,groupTypeName;mainTypeName;mainTypePK;name;name_eng;representImage;intro;intro_eng; areaCode;cityName;address;longitude;latitude;hitRate,文化部
蒙藏最新出版品一覽表,10106,蒙藏文化中心最新出版品一覽表,書名;著／編;種類;出版日期;GPN<br>,文化部
內外蒙古資訊查詢網址一覽表,10108,蒙藏文化中心內外蒙古資訊查詢網址一覽表,地區;網址<br>,文化部
西藏資訊查詢網址一覽表,10109,蒙藏文化中心西藏資訊查詢網址一覽表,編號;英文名稱;中文名稱;網址,文化部
國內佛學團體網址連結一覽表,10110,蒙藏文化中心國內佛學團體網址連結資訊,編號;派別;佛學團體名稱;網址,文化部
藏族節慶簡表,10115,蒙藏文化中心藏族節慶簡表,西曆;藏曆;節慶名稱;說明<br>,文化部
文化部保有及管理個人資料之項目,10768,機關保有及管理個人資料之項目,單位;資料名稱;下載網址,文化部
文化部業務統計,10770,機關執行業務之統計資料目錄,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,文化部
文化部施政計畫,10771,機關官網之施政策計畫檔案目錄,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,文化部
文化部預算報表,10854,文化部年度預算報表，含作業基金,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,文化部
文化部決算報表,20949,文化部年度決算報表，含作業基金,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,文化部
全國電影院資料,22213,文化部影視及流行音樂產業局蒐集2015~2018年之全國電影院位置資料。,縣市;事業名稱;公司名稱;統一編號;廳數;地址;電話;備註,文化部影視及流行音樂產業局
獎補助已結案核銷案件,24171,文化部及所屬各機關(構)之獎補助已結案核銷案件資料,Year;UnitName;CaseName;CaseType;Apply;CaseMemo;TotalMoney;ApproveMoney;ApproveDate;PointName;Property,文化部
文化部訴願案件收辦統計,24173,文化部及所屬各級機關(構)訴願案件收辦統計數據,年度;上年收辦未結件數;本年新收件數;收辦合計;不受理;其中原處分機關自撤或變更原處分;駁回;撤銷;提起行政訴訟件數;審決期限3個月內;審決期限3至5個月內;審決期限逾5個月;被併案;移轉;撤回;未結,文化部
文創育成中心資訊,24652,提供文化創意相關之育成中心資訊,編號;名單;地址;簡介;資料來源網址,文化部
行政院文化獎得獎名單,24964,文化部主辦「行政院文化獎」之得獎名單相關資料,屆別;民國;得獎人姓名;資料來源網址,文化部
文化部動漫新書快訊,24966,文化部臺灣漫畫資訊服務網新書快訊,年月;書名;作者/繪者;出版社;資料來源網址;相關網址,文化部
國民記憶庫故事資料,24967,為鼓勵臺灣一般庶民願意說出自己的故事，並與最愛的家人、朋友，乃至社會各界分享，文化部推出「國民記憶庫：臺灣故事島」計畫，並規劃建置一個記憶享網絡，將臺灣人民感動人心的故事記錄下來，匯集為國民記憶資料庫。,CategoryName;StoryNo;StoryName;StoryContent;CreateName;Interviewer; InvolvedPerson;StoryLocation;FirstPassDate;StoryURL,文化部
兒童文化館-繪本花園動畫書目,24968,文化部兒童文化館-繪本花園動畫書目,category;name;intro;url,文化部
兒童文化館-主題閱讀區動畫書目,24973,文化部兒童文化館-主題閱讀區動畫書目,category;name;intro;url,文化部
文化資產局文化資產人才培訓手冊,25053,文化部文化資產局之文化資產人才培訓手冊,名稱;主辦單位;資料來源網址,文化部文化資產局
文化資產局台灣世界遺產潛力點資料,25054,文化部文化資產局之台灣世界遺產潛力點網站資料,標題;英文標題;相關連結,文化部文化資產局
文化部典藏網類別統計,25064,文化部及所屬各級機關(構)之典藏共構網之作品類別統計,代碼;類別名稱;總數量;開放數量;開放比例,文化部
臺文館台灣文學年鑑目錄,25283,國立臺灣文學館之台灣文學年鑑目錄,書名;編者;出版日期;出版單位;ISBN;資料來源網址,國立臺灣文學館
史前博物館考古學習,25284,國立臺灣史前文化博物館之考古學習網資料,網站名稱;單元名稱;子單元名稱;次單元名稱;次單元內容;網址,國立臺灣史前文化博物館
臺文館全台詩知識庫-現代詩作品目錄,25285,國立臺灣文學館臺灣現代詩網路聯盟之現代詩作品目錄,出處;編著者;資料來源網址,國立臺灣文學館
臺文館台灣e散文-104年7月至12月最新作品目錄,25286,國立臺灣文學館之台灣e散文-104年7月至12月最新作品目錄,散文名;部落格名稱;相關網頁發布時間;相關網頁;資料來源網址,國立臺灣文學館
臺文館台灣現代詩網路聯盟-104年9月至12月最新作品目錄,25287,國立臺灣文學館台灣現代詩網路聯盟-104年9月至12月最新作品目錄,詩名;部落格名稱;相關網頁發布時間;相關網頁;資料來源網址,國立臺灣文學館
臺文館全台詩知識庫-詩選一百首目錄,25288,國立臺灣文學館全台詩知識庫-詩選一百首目錄,詩人;題名;資料來源網址,國立臺灣文學館
臺文館全台詩知識庫-詩社目錄,25289,國立臺灣文學館全台詩知識庫-詩社目錄,詩社名稱;資料來源網址,國立臺灣文學館
藝文活動-主題推薦,25290,以本部整合之公民營單位的藝文活動資訊為範圍，設定每月主題，推薦相關的藝文活動,note;issue;title,文化部
藝文活動-節慶專區,25292,以本部整合之公民營單位的藝文活動資訊為範圍，推薦節慶相關的活動,actId;actName;levelName;grade1;grade2;grade3;grade4;grade5;grade6;description;participation;cityId;address;tel;org;startTime;endTime;cycle;noncycle;website;longitude;latitude;class1;class2;map;travellinginfo;parkinginfo;charge;remarks;cityName;imageUrl,文化部
國美館2015亞洲藝術雙年展資料,25853,國立臺灣美術館主辦之2015亞洲藝術雙年展資料,No;Url;Date;Name;Artists;VisitInfo;Organization,國立臺灣美術館
國美館第十七屆國際版畫雙年展資料,25854,國立臺灣美術館主辦之第十七屆國際版畫雙年展資料,展覽名稱;網址;日期;地點;獎項;入選件數;得獎名單-獎項-作品名-國名-作者,國立臺灣美術館
工藝中心工藝社區,25855,國立臺灣工藝研究發展中心扶植之社區資料,UnitName;Address;BaseCategoryName;CityName;Content;Url,國立臺灣工藝研究發展中心
金鼎獎得獎名單,25856,文化部主辦之金鼎獎得獎名單資料,年度;獎項分類;得獎作品;得獎者;出版社,文化部
中小學優良課外讀物推介目錄,25874,文化部2013年中小學優良課外讀物推介目錄,次別;類別;書名;適讀年齡;發布時間;建立時間;資料來源網站,文化部
文化部文化資料開放諮詢小組會議,27332,文化部文化資料開放諮詢小組會議議程及紀錄,會議名稱;時間;地點;主席;出席委員;會議紀錄;會議議程;議程附件1;議程附件2;議程附件3,文化部
文化部文化資料開放推動綱要計畫,27416,文化部文化資料開放推動綱要計畫,通過年度;名稱;下載網址,文化部
文化部研究報告,28158,文化部及所屬研究報告連結目錄,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,文化部
104年度金視獎得獎名單,28352,文化部影視及流行音樂產業局綜整之104年度金視獎得獎名單資訊,類別;獎項;得獎名單,文化部影視及流行音樂產業局
104年度廣播金鐘獎入圍及得獎名單,28353,文化部影視及流行音樂產業局綜整之104年度廣播金鐘獎入圍及得獎名單資訊,Name;Detail,文化部影視及流行音樂產業局
中正紀念堂兒童網站 - 認識中正紀念堂故事,28354,國立中正紀念堂管理處之兒童網站-認識中正紀念堂故事,編號;類別;名稱;內容,國立中正紀念堂管理處
中正紀念堂兒童網站－每日一學,28355,國立中正紀念堂管理處之兒童網站-每日一學,編號;類別;名稱;內容,國立中正紀念堂管理處
蒙藏重要活動明細表,28912,蒙藏文化中心年度重要活動列表,年份;重要活動名稱;期程,文化部
文化部資料盤點成果表,32134,文化部及所屬機關(構)資料盤點成果表,序號;單位名稱;系統資料庫名稱;系統資料庫描述;使用對象;蒐集資料欄位名稱;資料分類;現況;乙類授權條款;預定開放年月,文化部
蒙藏藝文活動明細表,32859,蒙藏藝文活動明細表,項次;名稱;時間;地點;參與人數,文化部
文資局決算及會計相關報表,34423,文資局決算及會計相關報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,文化部文化資產局
影視局決算報表,34424,影視局決算相關報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,文化部影視及流行音樂產業局
傳藝中心決算報表,34425,傳藝中心決算報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立傳統藝術中心
國父紀念館決算及會計相關報表,34426,國父紀念館決算及會計相關報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立國父紀念館
中正紀念堂決算報表,34427,中正紀念堂決算報表,Id;SiteId;UnitId;BaseCategoryName;PublishTime;Subject;DownCount;Mutilattach,國立中正紀念堂管理處
史博館支付或接受之補助相關報表,34428,史博館支付或接受之補助,Id;UnitId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立歷史博物館
國美館決算報表,34429,國美館決算相關報表,年度及預算名稱;下載網址;資料來源網址<br>,國立臺灣美術館
工藝中心會計月報,34430,工藝中心會計月報表,Id;PublishTime;Subject;PageUrl;Mutilattach,國立臺灣工藝研究發展中心
臺博館會計月報,34432,臺博館會計相關報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立臺灣博物館
史前館決算及會計相關報表,34434,史前館決算書,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立臺灣史前文化博物館
臺史博決算及會計相關報表,34437,臺史博決算及會計相關報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立臺灣歷史博物館
臺文館決算報表,34438,臺文館決算報表,Id;SiteId;UnitId;BaseCategoryName;PublishTime;Subject;DownCount;Mutilattach,國立臺灣文學館
新竹美學館預算及決算相關報表,34441,新竹美學館預算及決算相關報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立新竹生活美學館
彰化美學館決算及會計相關報表,34442,彰化美學館決算及會計相關報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立彰化生活美學館
東美館預算報表,34467,臺東美學館會計預算相關報表,Id;UnitId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立臺東生活美學館
文資局預算報表,34604,文化部文化資產局預算報表,Id;SiteId;UnitId;TypeId;FileName;ImageName;Url;BaseCategoryName;Content;PublishTime;Subject;PageUrl;Mutilimage;Mutilattach,文化部文化資產局
影視局預算報表,34618,影視局預算報表,Id;UnitId;TypeId;FileName;ImageName;Url;BaseCategoryName;Content;PublishTime;Subject;PageUrl;Mutilimage;Mutilattach,文化部影視及流行音樂產業局
國父紀念館預算報表,34620,預決算報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立國父紀念館
國美館預算報表,34623,國美館預算報表,度及預算名稱;下載網址;資料來源網址<br><br>,國立臺灣美術館
工藝中心預算報表,34624,工藝中心預算報表,Id;BaseCategoryName ;PublishTime;Subject;PageUrl;Mutilattach,國立臺灣工藝研究發展中心
臺博館預算及決算書,34625,臺博館預算及決算書,Id;SiteId;UnitId;TypeId;FileName;ImageName;Url;BaseCategoryName;Content;PublishTime;Subject;PageUrl;Mutilimage;Mutilattach,國立臺灣博物館
史前館預算報表,34655,史前館預算報表,Id;UnitId;TypeId;ImageName;BaseCategoryName;PublishTime;Subject;Content;FileName;Url;PageUrl;Mutilimage;Mutilattach,國立臺灣史前文化博物館
臺史博預算報表,34657,臺史博預算報表,包含年度;科目;金額等欄位,國立臺灣歷史博物館
臺文館局預算報表,34658,臺文館局預算報表,Id;SiteId;UnitId;BaseCategoryName;PublishTime;Subject;DownCount;Mutilattach,國立臺灣文學館
新竹美學館會計月報表,34660,新竹美學館會計月報表,Id;SiteId;UnitId;TypeId;FileName;Url;Content;PublishTime;Subject;PageUrl,國立新竹生活美學館
彰化美學館預算報表,34661,彰化美學館預算報表,Id;SiteId;UnitId;TypeId;FileName;Url;Content;PublishTime;Subject;PageUrl,國立彰化生活美學館
史博館點點年表資料,34709,行動應用軟體App 點點年表之資料內容,行動應用軟體名稱;時代;概說,國立歷史博物館
出版書目資料,35215,政府出版品資訊網收錄之2出版品書目資料。,bookTitle;ISBN;ISSN;GPN;publisher;RightCondition;creator;PublishDate;edition;cover;classify;GPNType;subject;governance;grade;pages;size;binding;language;abstract;Catalog;price; TargetPeople;types;attachment;url;duration;numbers;restriction;CeasedDate;Authority,文化部
文化部文化資料開放諮詢小組委員名單,35270,文化部文化資料開放諮詢小組委員名單,編號;姓名;現職;任期;備註,文化部
國父紀念館典藏目錄,35285,機關於文化部典藏網之目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide,國立國父紀念館
中正紀念堂典藏目錄,35286,機關於文化部典藏網之目錄資訊,Identifier;MainTitle;Creator;CreatedYear;Size;Type;Owner;AcquiredDate;OriginalUrl;OwnerCollectionsWebsite;OwnerWebsite;ApplicationGuide;Description;ImageUrl,國立中正紀念堂管理處
