停留簽證,停留簽證,30845,外籍人士在臺停留期間在180天以內，在境內進行觀光、探親、短期工作、參展、會議、宗教、研習等。,,外交部領事事務局
僑居及各項加簽規定,僑居及各項加簽規定,30716,提供有關護照加簽外文別名及僑居身分加簽相關規定,,外交部領事事務局
全球資訊網新聞參考資料,外交部全球資訊網新聞參考資料,30145,外交部新聞參考資料,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網新聞稿,外交部全球資訊網新聞稿,30143,外交部新聞稿,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網新聞說明會紀要,外交部全球資訊網新聞說明會紀要,104829,外交部全球資訊網新聞說明會紀要,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網最新消息RSS,外交部全球資訊網最新消息RSS,7668,外交部全球資訊網最新消息,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網求才公告,外交部全球資訊網求才公告,97382,外交部全球資訊網求才公告,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網聲明RSS,外交部全球資訊網外交部聲明RSS,30144,外交部聲明,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網英文版新聞參考資料(Background Information),外交部全球資訊網英文版新聞參考資料(Background Information),32223,外交部英文新聞參考資料,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網英文版新聞稿(Press Releases),外交部全球資訊網英文版新聞稿(Press Releases),32221,外交部英文新聞稿,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網英文版最新消息,外交部全球資訊網英文版最新消息,86238,外交部全球資訊網英文版最新消息,channel;title;link;language;copyright;item;description;author;pubDate,外交部
全球資訊網英文版聲明(Statements),外交部全球資訊網英文版聲明(Statements),32222,外交部英文聲明,channel;title;link;language;copyright;item;description;author;pubDate,外交部
北美地區各國承認我國駕照免試換照一覽表,北美地區各國承認我國駕照免試換照一覽表,85332,北美地區各國承認我國駕照免試換照一覽表,國家;州別(省份);免筆試;免路試;國人換照應檢附證件;檔案連結,外交部
即時新聞澄清專區,外交部即時新聞澄清專區,116033,外交部即時新聞澄清專區,channel;title;link;language;copyright;item;description;author;pubDate,外交部
及駐外館處辦理外國人與我國國民結婚申請來臺面談作業要點,外交部及駐外館處辦理外國人與我國國民結婚申請來臺面談作業要點,30849,法規。,,外交部領事事務局
各國中英文名稱對照表,外交部各國中英文名稱對照表,106680,外交部各國中英文名稱對照表,,外交部
單位決算,外交部單位決算,10361,外交部單位決算,外交部單位決算,外交部
單位決算,外交部104年度單位決算,33386,外交部104年度單位決算,,外交部
單位決算,105年度外交部單位決算,45738,105年度外交部單位決算,,外交部
單位決算,106年度外交部單位決算,80548,106年度外交部單位決算,,外交部
單位決算,107年度外交部單位決算,106563,107年度外交部單位決算,,外交部
單位決算,108年度外交部單位決算,128651,108年度外交部單位決算,,外交部
單位決算表件,103年度外交部單位決算表件,20413,外交部103年度單位決算主要表件,,外交部
單位預算,外交部單位預算,10358,外交部單位預算,外交部單位預算,外交部
單位預算,105年外交部單位預算,28603,105年外交部單位預算,105年外交部單位預算,外交部
單位預算,外交部單位預算(107年度、108年度),77867,外交部單位預算(法定版),,外交部
單位預算案,105年度外交部單位預算案,23947,105年度外交部單位預算案,105年度外交部單位預算案,外交部
單位預算案,106年度外交部單位預算案,40264,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,106年度外交部單位預算案,外交部
單位預算案,外交部106年度單位預算案,40447,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,106年度外交部單位預算案,外交部
單位預算案,外交部107及108年度單位預算案,54395,外交部107年度單位預算案,,外交部
單位預算案,108年度外交部單位預算案,90747,108年度外交部單位預算案,,外交部
