資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
中部科學園區管理局工商服務業廠商資訊,41215,工商服務業廠商資訊,,科技部中部科學園區管理局
中部科學園區管理局宿舍使用統計資訊,41217,宿舍使用統計出租率計算表,,科技部中部科學園區管理局
中部科學園區管理局宿舍待租賃資訊,41218,宿舍待租賃收費一覽表,,科技部中部科學園區管理局
中部科學園區管理局高科技設備前瞻技術發展計畫,41219,高科技設備前瞻技術發展計畫,,科技部中部科學園區管理局
科技部大專學生研究創作獎獲獎人員名單資料集,41221,條列歷年大專學生研究創作獎獲獎人員名單,獲獎年度;計畫編號;學生姓名;就讀學校;年級;計畫名稱;指導教授;申請機關,科技部
中部科學園區管理局滯洪池清單資訊,41224,中部科學園區滯洪池清單資訊,,科技部中部科學園區管理局
南部科學園區管理局標準廠房待租賃資訊,41225,南部科學園區管理局標準廠房待租賃資訊,類別說明;總供給數;待出租數量,科技部南部科學園區管理局
南部科學園區管理局宿舍使用統計資訊,41228,宿舍使用統計資訊,類別說明;總供給數;已出租數,科技部南部科學園區管理局
南部科學園區管理局宿舍待租賃資訊,41230,宿舍待租賃資訊,類別說明;總供給數;待出租數量,科技部南部科學園區管理局
南部科學園區管理局台南園區免費巡迴巴士種類,41231,南部科學園區管理局台南園區免費巡迴巴士種類,園區巡迴巴士基本資料統計表;,科技部南部科學園區管理局
南部科學園區管理局廉政倫理事件登錄案件,41232,廉政倫理事件登錄統計表,期間;事由;案件數;百分比,科技部南部科學園區管理局
科技部103年度微免及檢驗醫學學門專題計畫補助清冊,41238,科技部103年度微免及檢驗醫學學門專題計畫補助清冊,年度;學門;計畫名稱;執行機關;執行期限(起);執行期限(訖),科技部
新竹科學園區管理局研發精進產學合作計畫核定補助清單,41239,補助單位（含申請機構、學校機構）,,科技部新竹科學園區管理局
新竹科學園區管理局園區簡訊,41240,簡訊期數、簡訊內容,發佈日期;標題;內容,科技部新竹科學園區管理局
新竹科學園區管理局有效核准廠商清單,41241,年月、核准日期、基地別、廠商名稱、產品項目,廠商代碼;基地別;園區廠商名稱;地址;統一編號;事業類別,科技部新竹科學園區管理局
新竹科學園區管理局服務業廠商資訊,41243,廠商名稱、廠商聯絡電話、廠商聯絡人、廠商地址、統一編號,廠商名稱;廠商聯絡電話;廠商聯絡人;中文廠商地址;統一編號,科技部新竹科學園區管理局
新竹科學園區管理局表單管理,41244,標題、分類、表單內容、公告日期,,科技部新竹科學園區管理局
新竹科學園區管理局常見問答,41245,FAQ標題、FAQ內容,主分類;業務名稱;問題;答覆,科技部新竹科學園區管理局
新竹科學園區管理局合約資訊,41246,合約代碼、合約名稱、合約起迄日、合約類別、合約金額,合約代碼;合約名稱;合約標的名稱;合約起日;合約迄日;合約類別;合約金額;廠商名稱,科技部新竹科學園區管理局
新竹科學園區管理局用水用電資訊,41247,廠商、用水資訊、用電資訊,,科技部新竹科學園區管理局
新竹科學園區管理局維修資訊,41248,維修日期、維修地點、維修項目、結案日期,案號;受理日期;建物名稱;項目名稱;維修內容;維修完成日期,科技部新竹科學園區管理局
新竹科學園區管理局_竹南園區行政中心場地資訊,41249,會議室名稱(場地別)、容納人數、場地維護費(元/場次)、彩排、佈置場地維護費(元/場次)、開放時間,場地名稱;時段;租金;場地說明,科技部新竹科學園區管理局
新竹科學園區管理局_竹南園區行政中心已預約場地資訊,41250,會議室名稱、預約廠商、預約時間、預約場地、場地備註,日期;場地名稱;時段;租用公司;備註說明,科技部新竹科學園區管理局
新竹科學園區管理局工安演講及活動資料,41251,活動名稱、活動日期、報名日期,年度;活動名稱;活動日期,科技部新竹科學園區管理局
科技部科技大觀園新知專欄,41257,新知報運用文字、圖片、動畫或影音等多媒體素材，將複雜艱澀的科技資訊轉化為高中程度以上之社會大眾容易理解的科普知識，以促進民眾理解科學。,標題;摘要;連結網址;作者;服務機構;發佈時間,科技部
科技部延攬科技人才名單,41258,學術補助獎勵延攬科技人才,,科技部
科技部補助舉辦國際學術研討會通過名單,41260,大學或學術研究機構在國內舉辦國際學術研討會申請科技部補助部分經費,資料集名稱;下載連結,科技部
南部科學園區管理局廢棄物量能統計,41261,南部科學園區管理局廢棄物量能統計,,科技部南部科學園區管理局
南部科學園區管理局工廠登記家數異動統計表,41262,統計工廠登記家數增減情形,,科技部南部科學園區管理局
中部科學園區管理局創新創業獲補助清單,41264,創新創業獲補助清單,,科技部中部科學園區管理局
科技部學門規劃重點研究項目,41265,各學門徵求重點,,科技部
新竹科學園區管理局職業災害統計月報,41266,月份、災害類別、災害件數、損失日數,,科技部新竹科學園區管理局
新竹科學園區管理局職業災害概況表,41267,月份、事業分類、陳報廠商數、總僱用勞工數、總公時數,,科技部新竹科學園區管理局
新竹科學園區管理局職業災害類別統計,41268,月份、事業分類、災害類別、災害件數,,科技部新竹科學園區管理局
新竹科學園區管理局年度核准入區案與增資案清單,41269,年/月份，投資申請：本年度累計核准家數、本年度核准資本額、本年度累計核准增資案件數、本年度核准增資金額,,科技部新竹科學園區管理局
南部科學園區管理局台南園區第一期第一階段公共藝術完成報告書,41270,公共藝術設置完成後，依公共藝術設置辦法第16條規定撰寫公共藝術完成報告書，記錄公共藝術興辦之過程。,,科技部南部科學園區管理局
新竹科學園區管理局有效核准園區事業家數,41271,年/月份，各園區：新竹園區、竹南園區、龍潭園區、銅鑼園區、新竹生醫園區、宜蘭園區，各園區有效核准園區事業家數,,科技部新竹科學園區管理局
新竹科學園區從業員工數,41272,年/月份，各園區：新竹園區、竹南園區、龍潭園區、銅鑼園區、新竹生醫園區、宜蘭園區，各園區從業員工數(人),,科技部新竹科學園區管理局
南部科學園區管理局台南園區第一期第二階段公共藝術完成報告書,41273,公共藝術設置完成後，依公共藝術設置辦法第16條規定撰寫公共藝術完成報告書，記錄公共藝術興辦之過程。,,科技部南部科學園區管理局
新竹科學園區管理局園區總電力尖峰負載量,41274,年/月份、各園區：新竹園區、竹南園區、龍潭園區、銅鑼園區、新竹生醫園區、宜蘭園區，各園區總電力尖峰負載量(萬千瓦),,科技部新竹科學園區管理局
南部科學園區管理局台南園區第二期第一階公共藝術設置計畫完成報告書,41275,公共藝術設置完成後，依公共藝術設置辦法第16條規定撰寫公共藝術完成報告書，記錄公共藝術興辦之過程。,,科技部南部科學園區管理局
新竹科學園區管理局園區總平均放流水排放量,41276,年/月份、各園區：新竹園區、竹南園區、龍潭園區、銅鑼園區、新竹生醫園區、宜蘭園區，各園區總平均放流水排放量(噸),"園區總平均放流水排放量,,,,",科技部新竹科學園區管理局
新竹科學園區管理局保稅及進出口,41277,年/月份，保稅及進出口：委受託加工申請案、機器設備出區測試審核、保稅廢品監毀案、一般輸出（入）許可證、戰略性高科技輸出許可證、戰略性高科技貨品進口保證文件、ECFA兩岸經濟合作架構協議原產地證明，各項保稅及進出口辦理件數,,科技部新竹科學園區管理局
南部科學園區管理局台南園區第二期第二階公共藝術設置計畫完成報告書,41278,公共藝術設置完成後，依公共藝術設置辦法第16條規定撰寫公共藝術完成報告書，記錄公共藝術興辦之過程。,,科技部南部科學園區管理局
新竹科學園區管理局環境保護許可業務,41279,年/月份，環境保護許可業務：污染總量預估申請通過家數(家)、污水納管申請通過家數(家)、水污染防治措施審查通過家數(家)、固定污染源設置及操作許可審查通過家數(家)、廢棄物清理計畫書審查通過家數(家)，各項環境保護許可業務家數,環境保護許可業務,科技部新竹科學園區管理局
新竹科學園區管理局總平均用水量,41280,年/月份、各園區：新竹園區、竹南園區、龍潭園區、銅鑼園區、新竹生醫園區、宜蘭園區，各園區總平均用水量（每日/噸）,,科技部新竹科學園區管理局
新竹科學園區管理局勞工行政業務,41281,年/月份，勞工行政：處理勞資爭議協調(件)、勞工法令諮詢及申訴協助（件）、勞工退休準備金支付審核及監督委員會變更登記（件）、職工福利委員會變更登記及福利金預決算審核（件）、審核工作規則（件）、受理資遣員工通報（人次），各項勞工行政件數或人次數,勞工行政;,科技部新竹科學園區管理局
新竹科學園區管理局工商服務,41282,年/月份，工商服務：各項公司登記、工廠登記、工商憑證IC卡核發案、動產抵押信託佔有登記證明、外籍人員聘僱案，各項工商服務件數,,科技部新竹科學園區管理局
新竹科學園區管理局建築管理,41284,年/月份，建築管理：建築執照都審、建造執照核發案、建照變更設計核發案、建築竣工展期案、建築工程開工案、使用執照更正案、工程勘驗案、使用執照核發案、變更使用執照核發案、室內裝修圖說審查案、室內裝修竣工合格證核發案、土石方管理案及建築物公共安全檢查申報案，各項建築管理案件數,,科技部新竹科學園區管理局
新竹科學園區管理局租賃管理,41285,年/月份，租賃管理：土地核配作業(單位)及廠房核配作業(單位)，各項租賃管理核配單位數量,,科技部新竹科學園區管理局
新竹科學園區管理局景觀清潔管理,41286,年/月份，景觀清潔管理：使用執照景觀審查、羅馬旗幟及臨時性指標申請案、戶外場地借用申請、公園綠地認養，各項景觀清潔管理案件數,,科技部新竹科學園區管理局
新竹科學園區管理局資訊服務,41287,年/月份，資訊服務：廠商申辦諮詢服務、問題維護、帳號管理員異動，各項資訊服務件數,,科技部新竹科學園區管理局
新竹科學園區管理局維修及道路管理,41288,年/月份，維修及道路管理：公有建築及設施申請維修、道路申請開挖審查、核准道路許可證、道路申請占用審查，各項維修及道路管理案件件數,,科技部新竹科學園區管理局
南部科學園區管理局高雄園區第一期公共藝術設置計畫完成報告書,41289,公共藝術設置完成後，依公共藝術設置辦法第16條規定撰寫公共藝術完成報告書，記錄公共藝術興辦之過程。,,科技部南部科學園區管理局
新竹科學園區管理局新竹園區租金表,41290,租金,新竹園區108年租金表;,科技部新竹科學園區管理局
新竹科學園區管理局竹南園區租金表,41291,租金,竹南園區108年租金表;,科技部新竹科學園區管理局
新竹科學園區管理局龍潭園區租金表,41292,租金,龍潭園區107年租金表;,科技部新竹科學園區管理局
南部科學園區管理局污水廠資訊,41293,南部科學園區管理局污水廠資訊,園區;住址;電話;備註,科技部南部科學園區管理局
新竹科學園區管理局銅鑼園區租金表,41294,租金,銅鑼園區107年租金表;,科技部新竹科學園區管理局
新竹科學園區管理局宜蘭園區租金表,41295,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,宜蘭園區108年租金表;,科技部新竹科學園區管理局
新竹科學園區管理局生醫園區租金表,41296,租金,,科技部新竹科學園區管理局
南部科學園區管理局用水量歷史資料,41297,園區用水量,,科技部南部科學園區管理局
南部科學園區管理局用電量歷史資料,41299,園區用電量,,科技部南部科學園區管理局
中部科學園區管理局污水廠資訊,41300,污水廠資訊,名稱;地址;電話;設計處理水量(CMD),科技部中部科學園區管理局
南部科學園區管理局滯洪池概況統計,41317,南部科學園區管理局滯洪池概況,,科技部南部科學園區管理局
南部科學園區管理局公共場地統計資料,41318,配合政府資料開放政策，提供南科園區內公共場地，諸如公園、球場等設施數量資料,,科技部南部科學園區管理局
南部科學園區管理局路燈統計資料,41319,配合政府資料開放政策，提供南科園區內路燈資料，諸如路燈盞數、LED及金屬燈數量及亮度等資料,,科技部南部科學園區管理局
南部科學園區管理局道路統計資料,41320,配合政府資料開放政策，提供南科園區內道路資料，諸如道路面積、長度等數量資料,,科技部南部科學園區管理局
新竹科學園區管理局局長信箱統計資訊,41321,來函分類、統計,月份;行政革新之建議;法令之查詢;違失之舉發;權益之維護;合計,科技部新竹科學園區管理局
新竹科學園區管理局人民陳情案件統計資訊,41322,陳情案件、統計,回覆月份;案件數,科技部新竹科學園區管理局
新竹科學園區管理局土地使用情形表,41323,園區別、總面積、可供出租土地面積、已出租土地面積、土地出租率、已核配未起租土地面積、土地核配率、尚可出租土地面積、未出租土地面積比率,,科技部新竹科學園區管理局
新竹科學園區管理局廢棄物量能統計,41324,產業別、廢棄物產生量、再利用量、再利用率,年份;行業別;申報產生量(公噸);再利用量 (公噸);再利用率(%),科技部新竹科學園區管理局
新竹科學園區管理局園區自建廠房轉租轉讓資訊平台,41325,類別、公司名稱、園區別、地址、面積(坪) 、租金/售價,類別;公司名稱;園區別;地址;面積(坪);租金/售價,科技部新竹科學園區管理局
中部科學園區管理局污水廠排放水質,41343,污水廠排放水質,,科技部中部科學園區管理局
科技部計畫學門總表,53057,科技部計畫學門總表,業管單位;學門名稱_第1層;學門代碼_第1層;學門名稱_第2層;學門代碼_第2層;學門名稱_第3層;學門代碼_第3層,科技部
科技部新竹科學園區管理局工安環保月-活動項目清單,90947,相關活動資料,活動日期;活動項目,科技部新竹科學園區管理局
新竹科學園區從業員工年齡統計,91564,園區從業員工年齡統計,,科技部新竹科學園區管理局
新竹科學園區從業員工居住地統計,91574,園區從業員工居住地統計,,科技部新竹科學園區管理局
新竹科學園區從業員工職務統計,91576,製作時間(年月)、從業人員職務、合計,,科技部新竹科學園區管理局
南部科學園區管理局工安環保月活動-活動項目清單,91880,相關活動資料,,科技部南部科學園區管理局
南部科學園區從業員工年齡統計,91882,從業員工數 亦即就業人數，包括園區事業、核准入區工商服務業、事業主管機關分支單位、育成中心、研究機構等之員工數，不包括營造廠或承攬商所僱用之員工數,,科技部南部科學園區管理局
南部科學園區從業員工居住地統計,91884,園區從業員工居住地統計,,科技部南部科學園區管理局
南部科學園區從業員工職務統計,91886,南部科學園區從業員工職務統計,,科技部南部科學園區管理局
中部科學園區從業員工年齡統計,92148,從業員工數 亦即就業人數，包括園區事業、核准入區工商服務業、事業主管機關分支單位、育成中心、研究機構等之員工數，不包括營造廠或承攬商所僱用之員工數,日期;從業人員年齡;合計,科技部中部科學園區管理局
中部科學園區從業員工居住地統計,92151,園區從業員工居住地統計,日期;從業人員居住地;合計,科技部中部科學園區管理局
中部科學園區從業員工職務統計,92153,園區從業員工職務統計,日期;從業人員職務;合計,科技部中部科學園區管理局
中部科學園區管理局工安環保月-活動項目清單,93857,相關活動資料,活動日期;活動項目,科技部中部科學園區管理局
南部科學園區管理局從業員工產業別統計,101986,南部科學園區管理局從業員工產業別統計,資料集名稱;下載連結,科技部南部科學園區管理局
南部科學園區管理局工安事故傷亡統計表,101988,提供每月工安事故傷亡件數,,科技部南部科學園區管理局
南部科學園區管理局聘用人員性別統計表,102018,南部科學園區管理局聘用人員性別統計表,聘用性別;人數,科技部南部科學園區管理局
南部科學園區管理局編制員額數統計表,102021,南部科學園區管理局編制員額數統計表,人員別;員額數,科技部南部科學園區管理局
國立南科國際實驗高級中學高中部人數一覽表,102023,實中高中部人數一覽表,,科技部南部科學園區管理局
國立南科國際實驗高級中學國小部班級人數統計表,102025,實中國小部班級人數統計表,,科技部南部科學園區管理局
國立南科國際實驗高級中學國中部班級人數一覽表,102030,實中國中部班級人數一覽表,,科技部南部科學園區管理局
國立南科國際實驗高級中學編制教職員統計表,102032,實中編制教職員統計表,,科技部南部科學園區管理局
國立南科國際實驗高級中學雙語部班級人數統計表,102034,實中雙語部班級人數統計表,,科技部南部科學園區管理局
國立南科國際實驗高級中學高中歷年升學績效,102037,高中歷年升學績效,,科技部南部科學園區管理局
南部科學園區管理局台南園區第二期第一階公共藝術設置計畫完成報告書2,102039,公共藝術設置完成後，依公共藝術設置辦法第16條規定撰寫公共藝術完成報告書，記錄公共藝術興辦之過程。,資料集名稱;下載連結,科技部南部科學園區管理局
科技部科學園區用電負載量,102112,科技部科學園區用電負載量,,科技部
科技部科學園區產業營業額成長情形比較表,102115,科技部科學園區產業營業額成長情形比較表,,科技部
科技部生科司新興/其他領域專題計畫補助清冊,107213,專題計畫核定資訊,,科技部
科技部數學教育學門專題計畫補助清冊,107263,專題計畫核定資訊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部科學教育學門專題計畫補助清冊,107271,專題計畫核定資訊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部資訊教育學門專題計畫補助清冊,107273,專題計畫核定資訊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部應用科學教育學門專題計畫補助清冊,107275,專題計畫核定資訊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部醫學教育學門專題計畫補助清冊,107277,專題計畫核定資訊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部多元族群的科學教育學門專題計畫補助清冊,107279,專題計畫核定資訊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部科技、社會與傳播學門專題計畫補助清冊,107281,專題計畫核定資訊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
科技部科學教育實作學門專題計畫補助清冊,107283,專題計畫核定資訊,執行年度;學門;機關名稱;計畫中文名稱;執行期限(起);執行期限(迄),科技部
政府資助國家核心科技研究計畫安全管制作業手冊,107413,政府所資助之科技研究計畫如經認定屬於國家核心科技研究計畫，政府資助機關應依本手冊規定，於其資助合約中載明該計畫係屬國家核心科技研究計畫，並辦理相關安全管制事宜。,資料集名稱;下載連結,科技部
科技部工程司新興/其他領域專題計畫補助清冊,112511,科技部工程司新興/其他領域專題計畫補助清冊,年度;學門;計畫中文名稱;機關名稱;執行期限(起);執行期限(迄),科技部
南部科學園區管理局高雄園區第二期公共藝術設置計畫完成報告書,112750,公共藝術設置完成後，依公共藝術設置辦法第16條規定撰寫公共藝術完成報告書，記錄公共藝術興辦之過程。,資料集名稱;下載連結,科技部南部科學園區管理局
補助或交易行為之身分關係揭露清冊,121086,主動公開公職人員揭露或其關係人，遇有補助或交易行為之身分關係等規定，以達施政便民及公開透明之目的。,序號;年別;交易時間;交易對象;交易金額;總計件數,科技部
中部科學園區台中園區租金表,122078,中部科學園區台中園區租金表,,科技部中部科學園區管理局
中部科學園區后里園區租金表,122080,中部科學園區后里園區租金表,,科技部中部科學園區管理局
科技部新竹科學園區管理局污水廠資訊,122152,污水廠資訊,名稱;地址;電話;設計處理水量(CMD),科技部新竹科學園區管理局
政府科技發展計畫清單,128375,為落實資訊公開，掌握國家科技發展成效，提供民眾方便查閱及表達意見之管道，以達到擴大民眾參與並提升資訊加值，促進政府與民眾雙向互動，爰將政府相關科技計畫公開於「政府資料公開平臺」。 本系統之個案計畫資料，係指各機關依據國家發展計畫及年度施政計畫等施政規劃內容，訂立每年度推動之重要工作項目，並於政府資料公開平臺提供各機關近5年個案計畫基本資料及執行情形等資訊。,OrgName;UnitName;PlanNumber;PlanTypeName;PlanName;ActualTotalBudget;YearlyUsableBudget;ControlingLevel;ControlingCycle;StartDate;EndDate;RelevantProgramName;PlanWorkSummary;PlanWorkTarget;ProcessYear;ProcessMonth;YearlyScheduledProgress;YearlyActualProgress;YearlyScheduledUsed;YearlyActualImplementation;YearlyBudgetUsage;YearlyBudgetAchievingRate;ExecutionResult;PlanApprove;DelayReason;Solution;TotalScheduledProgress;ScheduledWorkSummary;ExecutionDescription;ReportScore1;ReportScore2;ReportScore3,科技部
2020年版近5年淹水災點資料,130016,彙整近5年防救災部會署淹水災害情資點位坐標資料,FID;年份;X_97;Y_97;資料來源,科技部
2016年版縣市社會脆弱度指數,130018,社會脆弱度綜合指數依據暴露量、減災整備、應變能力、復原能力等四大方向進行指標選取，共計採用31項指標，評估全台22縣市之社會脆弱度情況。Z指數指針對不同地區間社會脆弱度情況進行比較之結果。,縣市;土石流防災演練比率;土石流保全人口(人);工商業資本與銷售額(百萬元);水利設施毀損率;水災保全人口(人);平均每戶可支配所得(元);平均每戶消費支出(元);地震險投保率;估計常住人口(人);低收入戶人口比率;低耐震強度建物比率;志工人數占15歲以上人口比率;每村里土石流防災專員訓練人次;每村里水患自主社區成立數量;每萬人社會福利人員數;每萬人消防人數(含義消);每萬人病床數;每萬人救災車輛數;每萬人醫師人數;每萬公頃山坡地超限利用;每萬老年人口入住機構人數;每萬身障人口入住機構人數;每醫療機構服務面積(平方公里);身心障礙人口比率;治山防災工程量(T);社會福利支出比率;歲入歲出差額(百萬元);農林漁牧業產值(百萬元);颱洪險投保率;獨居老人比率;縣市居住面積(坪);暴露量;減災整備;應變能力;復原能力;綜合指標,科技部
各國颱風路徑,130233,颱風警報期間，蒐集美國、日本、韓國、台灣等颱風預測路徑。,,科技部
即時地震網格化等震度資料,130235,地震發生後，啟動全台地震震度推估作業，建立全台2.5公里見方解析度之地震震度資料。,,科技部
克利金法逐時雷達估計降雨資料,130237,運用地面雨量站觀測資料與雷達定量降水估計值使用克利金法推估全台1.3公里見方解析度之雨量估計值。,,科技部
1960-2017年全臺各縣市溫度網格月平均資料,130307,使用全台各局處包含氣象局局屬測站、自動雨量站、水利署、農田水利會及臺電等測站觀測資料，進行補遺、均一化及網格化等作業後，建立之全台5公里見方解析度網格資料。不含金門縣、連江縣；NaN表示無值。,縣市;資料下載網址,科技部
1960-2017年全臺各縣市雨量網格月平均資料,130309,使用全台各局處包含氣象局局屬測站、自動雨量站、水利署、農田水利會及臺電等測站觀測資料，進行補遺、均一化及網格化等作業後，建立之全台5公里見方解析度網格資料。不含金門縣、連江縣；NaN表示無值。,縣市;資料下載網址,科技部
