資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
國防部政策宣導相關之廣告調查表,40012,預算法第62條之1規定：「基於行政中立、維護新聞自由及人民權益，政府各機關暨公營事業、政府捐助基金百分之五十以上成立之財團法人及政府轉投資資本百分之五十以上事業，編列預算辦理政策宣導，應明確標示其為廣告且揭示辦理或贊助機關、單位名稱，並不得以置入性行銷方式進行。,http://www.mnd.gov.tw/newUpload/files/%e5%9c%8b%e9%98%b2%e9%83%a8%e6%94%bf%e7%ad%96%e5%ae%a3%e5%b0%8e%e7%9b%b8%e9%97%9c%e4%b9%8b%e5%bb%a3%e5%91%8a%e8%aa%bf%e6%9f%a5%e8%a1%a8%e8%b3%87%e6%96%99%e9%9b%86(2).rar;http://www.mnd.gov.tw/newUpload/201704/%E5%9C%8B%E9%98%B2%E9%83%A8106%E5%B9%B4%E5%BA%A6%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8(1-2).pdf;http://www.mnd.gov.tw/Upload/201706/%E5%9C%8B%E9%98%B2%E9%83%A8106%E5%B9%B4%E5%BA%A6%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8(1-3).pdf;http://www.mnd.gov.tw/NewUpload/201806/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A62%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_595530.pdf;http://www.mnd.gov.tw/NewUpload/201806/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A63%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_001223.pdf;http://www.mnd.gov.tw/NewUpload/201806/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A64%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_002688.pdf;http://www.mnd.gov.tw/NewUpload/201806/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A65%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_003803.pdf;http://www.mnd.gov.tw/NewUpload/201811/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A66%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_492006.pdf;http://www.mnd.gov.tw/NewUpload/201811/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A67%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_495623.pdf;http://www.mnd.gov.tw/NewUpload/201811/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A68%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_501133.pdf;http://www.mnd.gov.tw/NewUpload/201811/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A69%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_503075.pdf;http://www.mnd.gov.tw/NewUpload/201909/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E5%BA%A612%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_061269.pdf;http://www.mnd.gov.tw/NewUpload/201909/%E5%9C%8B%E9%98%B2%E9%83%A8108%E5%B9%B4%E5%BA%A62%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_064047.pdf;http://www.mnd.gov.tw/NewUpload/201909/%E5%9C%8B%E9%98%B2%E9%83%A8108%E5%B9%B4%E5%BA%A63%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_065381.pdf;http://www.mnd.gov.tw/NewUpload/201909/%E5%9C%8B%E9%98%B2%E9%83%A8108%E5%B9%B4%E5%BA%A66%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_074548.pdf;http://www.mnd.gov.tw/NewUpload/202004/%E5%9C%8B%E9%98%B2%E9%83%A8108%E5%B9%B4%E5%BA%A61-12%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8(%E5%BD%99%E6%95%B4)_253924.pdf;http://www.mnd.gov.tw/NewUpload/202004/%E5%9C%8B%E9%98%B2%E9%83%A8109%E5%B9%B4%E5%BA%A61-3%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_260053.pdf;http://www.mnd.gov.tw/NewUpload/202008/%E5%9C%8B%E9%98%B2%E9%83%A8109%E5%B9%B4%E5%BA%A64-6%E6%9C%88%E4%BB%BD%E8%BE%A6%E7%90%86%E6%94%BF%E7%AD%96%E5%AE%A3%E5%B0%8E%E7%9B%B8%E9%97%9C%E4%B9%8B%E5%BB%A3%E5%91%8A%E8%AA%BF%E6%9F%A5%E8%A1%A8_232139.pdf,國防部參謀本部
國防部統計資料目錄,40013,國防部統計資料（公開）項目,類別;項目,國防部參謀本部
國防部預告統計資料發布時間表,40014,預告統計資料發布時間,資料種類;項次;資料名稱;發布形式;預<br>定<br>發<br>布<br>時<br>間;備註,國防部參謀本部
國軍生產及服務作業基金會計月報,40015,國軍生產及服務作業基金會計月報,https://www.mnd.gov.tw/newUpload/files/%e5%9c%8b%e8%bb%8d%e7%94%9f%e7%94%a2%e5%8f%8a%e6%9c%8d%e5%8b%99%e4%bd%9c%e6%a5%ad%e5%9f%ba%e9%87%91104%e5%b9%b41-8%e6%9c%88%e5%b9%b3%e8%a1%a1%e8%a1%a8%e6%9a%a8%e6%94%b6%e6%94%af%e9%a4%98%e7%b5%80%e8%a1%a8.rar;https://www.mnd.gov.tw/newUpload/201611/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91105%E5%B9%B47%E6%9C%88%E5%B9%B3%E8%A1%A1%E8%A1%A8.xml;https://www.mnd.gov.tw/newUpload/201611/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91105%E5%B9%B47%E6%9C%88%E6%94%B6%E6%94%AF%E9%A4%98%E7%B5%80%E8%A1%A8.xml;https://www.mnd.gov.tw/newUpload/201611/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E5%B9%B3%E8%A1%A1%E8%A1%A8-10508.xml;https://www.mnd.gov.tw/newUpload/201612/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E8%B3%BC%E5%BB%BA%E5%9B%BA%E5%AE%9A%E8%B3%87%E7%94%A2%E8%A8%88%E7%95%AB%E5%9F%B7%E8%A1%8C%E6%83%85%E5%BD%A2%E6%98%8E%E7%B4%B0%E8%A1%A8-10510.xml;10701;http://www.mnd.gov.tw/NewUpload/201901/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E6%9C%83%E8%A8%88%E6%9C%88%E5%A0%B110701_130253.pdf;10801;http://www.mnd.gov.tw/NewUpload/201902/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E6%9C%83%E8%A8%88%E6%9C%88%E5%A0%B110801_243001.pdf;http://www.mnd.gov.tw/NewUpload/202003/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E6%9C%83%E8%A8%88%E6%9C%88%E5%A0%B110901_510934.pdf;http://www.mnd.gov.tw/NewUpload/202004/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E6%9C%83%E8%A8%88%E6%9C%88%E5%A0%B110902_215091.pdf;http://www.mnd.gov.tw/NewUpload/202004/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E6%9C%83%E8%A8%88%E6%9C%88%E5%A0%B110903_220678.pdf;http://www.mnd.gov.tw/NewUpload/202007/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E6%9C%83%E8%A8%88%E6%9C%88%E5%A0%B110904_080739.pdf;http://www.mnd.gov.tw/NewUpload/202006/%E7%94%9F%E6%9C%8D%E5%9F%BA%E9%87%91%E6%9C%83%E8%A8%88%E6%9C%88%E5%A0%B110905_333808.pdf,國防部參謀本部
國軍官兵各項給與應（免）所得稅項目表,40016,國軍官兵各項給與應（免）所得稅項目,http://www.mnd.gov.tw/newUpload/files/%e5%9c%8b%e8%bb%8d%e5%ae%98%e5%85%b5%e5%90%84%e9%a0%85%e7%b5%a6%e8%88%87%e6%87%89(%e5%85%8d)%e6%89%80%e5%be%97%e7%a8%85%e9%a0%85%e7%9b%ae%e8%a1%a81050413.pdf,國防部參謀本部
國防部(本部)會計月報,40017,依據國防部105年5月30日國主財會字第1050001862號令轉行政院主計總處105年5月18日主會發字第1050500321號函，中央政府普通公務單位會計制度之一致規定自105年度實施，中央公務機關應按月編製會計報告並公告之，各機關會計報表除依會計法、政府資訊公開法涉及應保守秘密或限制公開之部分得不公告外，應公告之表件為歲入（經費）累計表、以前年度歲入（出）轉入數累計表、平衡表、資本資產表及其變動表、長期負債表及其變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表。,,國防部參謀本部
國防部所屬公款補(捐)助團體情形季報表,40567,國防部所屬公款補(捐)助團體情形,http://www.mnd.gov.tw/newUpload/201612/%E5%9C%8B%E9%98%B2%E9%83%A8%E6%89%80%E5%B1%AC%E5%85%AC%E6%AC%BE%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8105%E5%B9%B4%E7%AC%AC1%E5%AD%A3.pdf;http://www.mnd.gov.tw/newUpload/201612/%E5%9C%8B%E9%98%B2%E9%83%A8%E6%89%80%E5%B1%AC%E5%85%AC%E6%AC%BE%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8105%E5%B9%B4%E7%AC%AC2%E5%AD%A3.pdf;http://www.mnd.gov.tw/newUpload/201612/%E5%9C%8B%E9%98%B2%E9%83%A8%E6%89%80%E5%B1%AC%E5%85%AC%E6%AC%BE%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8105%E5%B9%B4%E7%AC%AC3%E5%AD%A3.pdf;http://www.mnd.gov.tw/NewUpload/201710/%E5%9C%8B%E9%98%B2%E9%83%A8105%E5%B9%B4%E7%AC%AC4%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_553851.pdf;https://www.mnd.gov.tw/NewUpload/201705/%E5%9C%8B%E9%98%B2%E9%83%A8106%E5%B9%B4%E7%AC%AC1%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8.pdf;https://www.mnd.gov.tw/NewUpload/201710/%E5%9C%8B%E9%98%B2%E9%83%A8106%E5%B9%B4%E7%AC%AC2%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_505245.pdf;https://www.mnd.gov.tw/NewUpload/201710/%E5%9C%8B%E9%98%B2%E9%83%A8106%E5%B9%B4%E7%AC%AC3%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_524505.pdf;http://www.mnd.gov.tw/NewUpload/201802/%E5%9C%8B%E9%98%B2%E9%83%A8106%E5%B9%B4%E7%AC%AC4%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_581817.pdf;http://www.mnd.gov.tw/NewUpload/201909/%E5%9C%8B%E9%98%B2%E9%83%A8107%E5%B9%B4%E7%AC%AC4%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_134203.pdf;http://www.mnd.gov.tw/NewUpload/201909/%E5%9C%8B%E9%98%B2%E9%83%A8108%E5%B9%B4%E7%AC%AC1%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_143997.pdf;http://www.mnd.gov.tw/NewUpload/201909/%E5%9C%8B%E9%98%B2%E9%83%A8108%E5%B9%B4%E7%AC%AC2%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_471998.pdf;https://www.mnd.gov.tw/NewUpload/202005/%E5%9C%8B%E9%98%B2%E9%83%A8109%E5%B9%B4%E7%AC%AC1%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_231442.pdf;http://www.mnd.gov.tw/NewUpload/202008/%E5%9C%8B%E9%98%B2%E9%83%A8109%E5%B9%B4%E7%AC%AC2%E5%AD%A3%E8%A3%9C(%E6%8D%90)%E5%8A%A9%E5%9C%98%E9%AB%94%E6%83%85%E5%BD%A2%E5%AD%A3%E5%A0%B1%E8%A1%A8_222424.pdf,國防部參謀本部
陸軍國防展演照片集,40625,陸軍105年度國防展演照片集,,國防部參謀本部
陸軍營區開放照片集,40626,陸軍105年度營區開放照片集,,國防部參謀本部
陸軍救災紀實照片集,40627,陸軍105年度救災紀實照片集,,國防部參謀本部
陸軍採購人員訓練計畫,40628,陸軍年度採購人員訓練計畫,xmlData,國防部參謀本部
陸軍後勤職類（技勤官科）本職學能鑑測,40629,陸軍年度後勤職類（技勤官科）本職學能鑑測實施計畫,xmlData,國防部參謀本部
陸軍國公有財產管理,40630,陸軍年度國公有財產講習資料,,國防部參謀本部
陸軍軍事學校招生簡章,40631,陸軍年度軍事學校招生簡章,,國防部參謀本部
陸軍學術雙月刊,40632,陸軍學術雙月刊,,國防部參謀本部
陸軍後勤季刊,40633,陸軍後勤季刊,,國防部參謀本部
陸軍步兵季刊,40634,陸軍步兵季刊,,國防部參謀本部
陸軍裝甲兵季刊,40635,陸軍裝甲兵季刊,,國防部參謀本部
陸軍工兵半年刊,40636,陸軍工兵半年刊,,國防部參謀本部
陸軍通資半年刊,40637,陸軍通資半年刊,,國防部參謀本部
陸軍核生化防護半年刊,40638,陸軍核生化防護半年刊,,國防部參謀本部
陸軍航空暨特戰部隊半年刊,40639,陸軍航空暨特戰部隊半年刊,,國防部參謀本部
中正預校流感注意事項,41123,流感防治注意事項一覽表,,國防部參謀本部
中正預校「蚊媒傳染病防治」注意事項,41124,蚊媒傳染病防治注意事項,,國防部參謀本部
中正預校重申「茲卡病毒傳染病」防治注意事項,41125,重申茲卡病毒傳染病防治注意事項,,國防部參謀本部
中正預校圖書館利用教育服務,41131,本校資訊圖書中心圖書館利用教育實施計畫,,國防部參謀本部
中正預校「幸福音樂Box」演奏申請辦法,41132,本校資圖中心為提昇全校教職生之音樂素養提供表演平台之演奏申請辦法,,國防部參謀本部
國軍軍事訓練機構證照培訓統計,41306,國軍人員參與證照培訓班次及人數統計,xmlData,國防部參謀本部
國防部各軍事校院性別平等教育實施統計,41307,國軍各軍事院校性別平等教育實施時數與人次統計,xmlData,國防部參謀本部
國軍延役人員統計,41308,國軍延役人員專長統計表,xmlData,國防部參謀本部
國軍申請育嬰留職統計,41309,國軍軍職人員申請育嬰留職停薪性別統計表,xmlData,國防部參謀本部
國軍申請育嬰留職人員復職統計,41310,國軍軍職人員申請育嬰留職停薪人員復職統計表,xmlData,國防部參謀本部
國軍營舍及設施改建基金預(決)算,41326,國軍營舍及設施改建基金年度預算案,http://www.mnd.gov.tw/NewUpload/201909/107年營舍改建基金法定預算書_372289.pdf;http://www.mnd.gov.tw/NewUpload/201909/108年營舍改建基金法定預算書_392682.pdf;http://www.mnd.gov.tw/NewUpload/201909/109年營舍改建基金法定預算書_330237.pdf,國防部參謀本部
全民防衛動員業務執行主管講習,41394,增進各級動員業務主管專業知能,xmlData,國防部參謀本部
全民防衛動員業務幹部巡迴講習,41395,增進各級動員業務幹部專業知能,xmlData,國防部參謀本部
直轄市、縣（市）動員、戰綜、災防三合一會報定期會議,41396,落實動員準備工作,xmlData,國防部參謀本部
地區戰綜會報定期會議,41397,落實動員準備工作,xmlData,國防部參謀本部
行政院動員會報定期會議,41398,落實動員準備工作,xmlData,國防部參謀本部
105年度國防部(本部)單位預算書表,41632,105年度中央政府總預算奉總統105年1月6日華總一義字第10400156531號令公布。,,國防部參謀本部
106年度國防部(本部)單位預算案書表,41634,公告106年度國防部本部單位預算案書表，供檢索查閱。,,國防部參謀本部
103年度國防部(本部)單位決算,41636,103年度國防部(本部)單位決算,go_ordinary;budgetyear;expid;budgetno7;samt9;samt10;samt11;samt12;samt15;samt16;samt17;samt18;samt19;samt20;subp1;subp2;useno;agenitemserialno1;agenitemserialno2;agenitemserialno3;agenitemserialno4;budgetnochk;budgetname;objectname;subprojectname;subp2_name;go_level;sort1,國防部參謀本部
104年度國防部(本部)單位決算,41637,配合政府資料開放政策，增進政府施政透明，依據行政院主計總處中華民國104年2月17日主資公字第1046000177號函修正「公布(告)預(決)算書電子檔案格式應行注意事項」辦理本部單位決算公告。,go_ordinary;budgetyear;expid;budgetno7;samt9;samt10;samt11;samt12;samt15;samt16;samt17;samt18;samt19;samt20;subp1;subp2;useno;agenitemserialno1;agenitemserialno2;agenitemserialno3;agenitemserialno4;budgetnochk;budgetname;objectname;subprojectname;subp2_name;go_level;sort1,國防部參謀本部
國軍官兵權益保障相關資訊,41641,提供國軍官兵權益保障會設置要點、審議要點、審議流程圖及申請狀等書類格式,法規名稱：國軍官兵權益保障會設置要點;法規名稱：國軍官兵權益保障會審議要點;http://www.mnd.gov.tw/NewUpload/202006/國軍官兵權益保障案件審議流程圖_291294.pdf;http://www.mnd.gov.tw/NewUpload/202006/國軍官兵權益保障案件代表人選任狀格式_300745.odt;http://www.mnd.gov.tw/NewUpload/202006/國軍官兵權益保障案件提起再審議申請狀格式_321647.odt;http://www.mnd.gov.tw/NewUpload/202006/國軍官兵權益保障申請狀格式_330669.odt;http://www.mnd.gov.tw/NewUpload/202006/國軍官兵權益保障案件代理人委任狀格式_333819.odt;http://www.mnd.gov.tw/NewUpload/202006/國軍官兵權益保障案件補充理由(陳述、陳報)狀格式_340711.odt;http://www.mnd.gov.tw/NewUpload/202006/國軍官兵權益保障案件撤回狀格式_343919.odt;查詢事項,國防部參謀本部
海軍軍官招生資訊,41643,海軍軍官學校士官班、儲備軍官班、正期班、專業軍官班招生訊息。,,國防部參謀本部
國防自主,41666,提供本部國防自主等相關資料。,xmlData,國防部參謀本部
國防部性別平等專案小組委員名冊,41668,國防部性別平等專案小組委員名冊,?http://www.mnd.gov.tw/NewUpload/202001/1070110-國防部性別平等專案小組第六屆委員名冊_400648.pdf,國防部參謀本部
空軍105年度招募班隊簡章,41678,105年志願士兵、招生簡章、甄選入學招生,xmlData,國防部參謀本部
空軍各校簡介,41680,空軍各校簡介,xmlData,國防部參謀本部
空軍睦鄰經費相關,41681,睦鄰捐助等級總表,xmlData;國防部空軍司令部107年主要武器訓練場影響地方睦鄰工作經費需求統計表,國防部參謀本部
空軍噪音執行成效,41682,住戶噪音防制設施改善 (戶)、學校噪音防制設施改善 (所)及補助學校電費(所),xmlData,國防部參謀本部
空軍營區開放,41683,空軍營區開放展現我空軍戰力，達全民國防之目標。,,國防部參謀本部
空軍藍天美展,41684,由空軍官、士、兵暨聘僱人員共同發想創作藝術，共可區分為西畫類、書法類、國畫類、漫畫類、攝影類等。,空軍藍天美展得獎作品,國防部參謀本部
空軍105年睦鄰成效統計,44610,空軍105年睦鄰成效統計,,國防部參謀本部
海軍104年睦鄰成效統計,44611,海軍104年睦鄰成效統計,xmlData,國防部參謀本部
海軍105年睦鄰成效統計,44612,海軍105年睦鄰成效統計,xmlData,國防部參謀本部
國防部執行搜救任務執行成效,45053,國防部在「不影響國軍戰備、不破壞國軍指揮體系、不逾越國軍支援能力範圍」等原則下，均依行政院國家搜救指揮中心申請，支援各項搜救任務。,xmlData,國防部參謀本部
陸軍全民國防教育,45054,陸軍全民國防教育,xmlData,國防部參謀本部
陸克強檢舉業務,45055,陸軍陸克強檢舉業務,,國防部參謀本部
陸軍輔導訴訟業務,45056,陸軍輔導訴訟業務,,國防部參謀本部
門診時刻資訊,46734,提供門診時刻資訊內容,序號;標題;發布單位;發布日期;內容,國防部參謀本部
接駁車資訊,46735,提供接駁車資訊內容,車種;時間;,國防部參謀本部
國定假日暨連續假期開診原則,46737,提供國定假日暨連續假期開診原則內容,序號;標題;發布單位;發布日期;內容,國防部參謀本部
床位狀態資訊,46738,提供床位狀態資訊內容,序號;標題;發布單位;發布日期;內容,國防部參謀本部
106年國防部(本部)會計月報,46739,依據國防部105年5月30日國主財會字第1050001862號令轉行政院主計總處105年5月18日主會發字第1050500321號函，中央政府普通公務單位會計制度之一致規定自105年度實施，中央公務機關應按月編製會計報告並公告之，各機關會計報表除依會計法、政府資訊公開法涉及應保守秘密或限制公開之部分得不公告外，應公告之表件為歲入（經費）累計表、以前年度歲入（出）轉入數累計表、平衡表、資本資產表及其變動表、長期負債表及其變動表、歲出用途別累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表。,,國防部參謀本部
憲兵指揮部救災成效統計,52884,憲兵指揮部各項救災任務成效統計,http://www.mnd.gov.tw/NewUpload/202002/憲兵指揮部救災成效統計_095184.rar;http://www.mnd.gov.tw/NewUpload/202006/憲兵指揮部108年救災成效統計_291850.pdf;項次;網址,國防部
空軍年資榮譽徽核頒作業實施要點,63398,空軍年資榮譽徽核頒作業實施要點,,國防部
空軍歷任(總)司令介紹,63403,空軍歷任(總)司令介紹,xmlData,國防部
空軍衛教宣導,63405,106年第3季「熱傷害防治」衛教通報,xmlData,國防部
空軍忠勇法訓,63407,空軍忠勇法訓,,國防部
空軍國防體驗之旅,63408,空軍國防體驗之旅,,國防部
三軍陳展裝備列表,72435,配合「全民國防教育」政策，國軍現有之廢舊及不適用物資，凡符合國軍廢舊及不適用物資處理者，在無安全顧慮原則下，符合充作靜態陳展，並直接使用且檢附陳展運用規劃書者，以撥贈方式供其使用，主要對象為政府機關、地方政府（縣及直轄市）及教育機關（限國內公、私立大學、技術學院、專科及高中、高職學校）等單位。,項次;陳展單位;陳展地點;裝備名稱;撥贈日期;列管單位,國防部
國軍支援外離島疏運統計,72436,自99年起依行政院核定「國軍支援外離島民眾疏運辦理原則」，在不影響國軍戰備演訓任務及不與民爭利前提下，配合交通部緊急疏運應變計畫，協助執行民眾疏運作業，以發揮國軍愛民、助民之精神。,xmlData,國防部
國軍農漁產品促銷成效,72437,配合農委會辦理國產農漁產品推廣、促銷：本部配合農委會需求，於農漁產品盛產期間辦理相關推廣與促銷，以紓解農漁產品產銷失衡，穩定市場價格，保障農漁民收益。,xmlData,國防部
空軍體能訓練,87774,提供本軍體能訓練相關資訊,,國防部
國防大學衛教宣導,91888,提供本部政府資料開放規劃執行及督導檢討等相關資料,,國防部
軍醫院交通資訊,91890,提供交通資訊內容,醫院;運輸工具;內容,國防部
軍醫院歷任院長資訊,91891,提供歷任院長資訊內容,序號;國軍醫院;院長;任期;罕病介紹;醫院;內容,國防部
軍醫院大事紀要,91892,提供大事紀要資訊內容,序號;國軍醫院;日期;內容;疾病保健;醫院,國防部
國防大學施政績效（自評）報告,94602,提供本部政府資料開放規劃執行及督導檢討等相關資料。,,國防部
國防雜誌,94604,以闡揚國軍軍事思想，激勵軍事學術研究風氣為目的，廣徵校內、外軍事研究論文與國軍官兵之稿件，以提升國軍幹部國際觀、軍事素養、外文能力及學術水準。,,國防部
資通電軍指揮部招募文宣,95772,資通電軍指揮部招募文宣,,國防部
國防部辦理人民申請資訊案件統計,96331,國防部辦理人民申請資訊案件統計,,國防部
罕病介紹,100166,提供罕病介紹資訊內容。,序號;罕病介紹;醫院;內容,國防部
疾病保健室,100469,提供疾病保健資訊內容。,序號;疾病保健;醫院;內容,國防部
