資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
108年度國史館單位預算,99134,108年度國史館單位預算,mh_itemserialno1;mh_itemserialno2;mh_itemserialno3;mh_itemserialno4;budgetno;mh_budgetname;budgetno_conver;tyear_amt;lyear_amt;byear_amt;b_amt;bc_content;blevel;ordinaryid;agenno;agentype;displayname;memo;ba_fiscalyear;ba_fundkind;ba_budgetkind;ba_specialbudgetno;ba_agenno;ba_agentype;ba_budgetstate;ba_versiondate;ba_budgetyear;ba_budgetno;ba_subprojectno;mj_subprojectname;ba_departno;ba_objectno;ba_budgettype;ba_budgetsource;ba_mergetype;ba_budgetamt;ba_flowflag;ba_signflag;ba_signno;ba_key;bc_fiscalyear;bc_fundkind;bc_budgetkind;bc_specialbudgetno;bc_agenno;bc_agentype;bc_budgetstate;bc_reportno;bc_key;bc_versiondate;objectNo;budget;total;款;項;目;節;科目名稱;預算科目編號;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;budgetname;damt1;damt2;damt3;damt4;damt5;damt6;damt7;damt8;damt9;damt10;damt11;no1;no2;no3;no4;b_level;level;mi_objectname;objectnoname;budgetamt_sum;displaymemo;btn_memo;bn_fiscalyear;bn_fundkind;bn_budgetkind;bn_specialbudgetno;bn_agenno;bn_agentype;bn_budgetstate;bn_budgetsource;bn_man1;bn_man1_l;bn_man2;bn_man2_l;bn_man3;bn_man3_l;bn_man4;bn_man4_l;bn_man5;bn_man5_l;bn_man6;bn_man6_l;bn_man7;bn_man7_l;bn_man8;bn_man8_l;bn_man9;bn_man9_l;bn_man10;bn_man10_l;bn_man11;bn_man11_l;bn_amt_man;bn_amt_mngbsn;bn_text;display_name;bq_fiscalyear;bq_fundkind;bq_budgetkind;bq_specialbudgetno;bq_agenno;bq_agentype;bq_budgetstate;bq_budgetno;bq_objectno;bq_carid;bq_persons;bq_buydate;bq_ventsize;bq_oilamt;bq_oilprice;bq_amt_maintain;bq_amt5;bq_carnum;bq_remark;bq_lpgamt;bq_lpgprice;bq_versiondate;m33_fiscalyear;m33_reportno;m33_level1;m33_level2;m33_level3;m33_level4;m33_objectname;m33_objectno;m33_detailid;br_fiscalyear;br_fundkind;br_budgetkind;br_specialbudgetno;br_agenno;br_agentype;br_budgetstate;br_objectno;br_holds1;br_area1;br_bookvalue1;br_amtyear1;br_holds2;br_area2;br_amtyear2;br_holds3;br_area3;br_deposit;br_rental;br_amtyear3;br_area4;br_deposit4;br_rental4;br_amtyear4;br_versiondate;br_text;bh_fiscalyear;bh_fundkind;bh_budgetkind;bh_specialbudgetno;bh_agenno;bh_agentype;bh_budgetstate;bh_versiondate;bh_objectno;bh_endowplanno;bh_endowplanname;bh_donname;bh_endowsts;bh_budgetno;bh_subprojectno;bh_budgetsource;bh_applyid;bh_startyear;bh_endyear;bh_donrem;bh_bgtyear;bh_amt_man;bh_amt_business;bh_amt_other;bh_amt_land;bh_amt_house;bh_amt6;bh_amt7;bh_flowflag;bh_signflag;bh_signno;mj_subprojectno_na;b07_fiscalyear;b07_fundkind;b07_budgetkind;b07_specialbudgetno;b07_agenno;b07_agentype;b07_budgetstate;b07_projtype;b07_abroadplan;b07_items;b07_daypersons;b07_budgetamt;b07_versiondate;this_items;this_daypersons;this_budgetamt;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計;url_link,國史館
國史館臺灣文獻館108年度1月份會計月報,99231,國史館臺灣文獻館108年度1月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館臺灣文獻館107年度單位決算,99233,國史館臺灣文獻館107年度單位決算資料,,國史館臺灣文獻館
國史館臺灣文獻館108年度單位預算,99384,國史館臺灣文獻館108年度單位預算資料,,國史館臺灣文獻館
國史館108年2月會計月報,99930,國史館108年2月會計月報資料,,國史館
國史館108年2月特別預算會計月報,99931,國史館108年2月特別預算會計月報資料,,國史館
107年度國史館單位決算,100101,107年度國史館單位決算,,國史館
國史館臺灣文獻館108年度2月份會計月報,100271,國史館臺灣文獻館108年度2月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
總統府107年度單位決算,100775,總統府107年度單位決算,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;以前年度轉入數_應付數;本年度減免註銷數_應付數;本年度實現數_應付數;本年度調整數_應付數;本年度未結清數_應付數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,總統府
國史館108年3月會計月報,100852,國史館108年3月會計月報資料,,國史館
國史館108年3月特別預算會計月報,100853,國史館108年3月特別預算會計月報資料,,國史館
國史館臺灣文獻館108年度3月份會計月報,101183,國史館臺灣文獻館108年度3月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館108年4月會計月報,101899,國史館108年4月會計月報資料,,國史館
國史館108年4月特別預算會計月報,101900,國史館108年4月特別預算會計月報資料,,國史館
國史館臺灣文獻館108年度4月份會計月報,101977,國史館臺灣文獻館108年度4月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館臺灣文獻館108年度5月份會計月報,103362,國史館臺灣文獻館108年度5月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館108年5月會計月報,103435,國史館108年5月會計月報資料,,國史館
國史館108年5月特別預算會計月報,103436,國史館108年5月特別預算會計月報資料,,國史館
國史館臺灣文獻館108年度6月份會計月報,104816,國史館臺灣文獻館108年度6月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館108年6月會計月報,105075,國史館108年6月會計月報資料,,國史館
國史館108年6月特別預算會計月報,105076,國史館108年6月特別預算會計月報資料,,國史館
中央研究院人文社會科學研究中心調查研究專題中心學術調查研究資料庫服務統計,106314,學術調查研究資料庫服務統計,月份別;會員人數;公開資料筆數,人文社會科學研究中心
中央研究院人文社會科學研究中心GIS研究專題中心演講,106316,提供中央研究院人文社會科學研究中心GIS研究專題中心演講公告,標題;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心期刊論文,106317,提供中央研究院人文社會科學研究中心期刊論文,cart_type;cart_year;cart_url,人文社會科學研究中心
中央研究院人文社會科學研究中心專書、論文集,106325,提供中央研究院人文社會科學研究中心專書、論文集,cart_type;cart_year;cart_url,人文社會科學研究中心
中央研究院對民間團體及個人補捐助經費,106599,中央研究院對民間團體及個人補捐助經費,名稱;連結網址,主計室
中央研究院人文社會科學研究中心學術會議(研討會)論文,106783,提供中央研究院人文社會科學研究中心學術會議(研討會)論文,cart_type;cart_year;cart_url,人文社會科學研究中心
中央研究院人文社會科學研究中心他類論文,106784,提供中央研究院人文社會科學研究中心他類論文,cart_type;cart_year;cart_url,人文社會科學研究中心
中央研究院人文社會科學研究中心主編之專書(論文集),106785,提供中央研究院人文社會科學研究中心主編之專書(論文集),cart_type;cart_year;cart_url,人文社會科學研究中心
中央研究院人文社會科學研究中心研究計畫報告,106786,提供中央研究院人文社會科學研究中心研究計畫報告,cart_type;cart_year;cart_url,人文社會科學研究中心
中央研究院人文社會科學研究中心學術書評,106787,提供中央研究院人文社會科學研究中心學術書評,cart_type;cart_year;cart_url,人文社會科學研究中心
中央研究院人文社會科學研究中心人文及社會科學集刊,106788,提供中央研究院人文社會科學研究中心人文及社會科學集刊,title;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心亞太研究論壇,106789,提供中央研究院人文社會科學研究中心亞太研究論壇,cart_title;cart_author;cart_url,人文社會科學研究中心
中央研究院人文社會科學研究中心專書系列,106795,提供中央研究院人文社會科學研究中心專書系列資訊,標題;作者;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心日本研究叢書,106796,提供中央研究院人文社會科學研究中心日本研究叢書,標題;作者;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心書目彙編系列,106799,提供中央研究院人文社會科學研究中心書目彙編系列資訊,標題;作者;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心東南亞研究論文,106801,提供中央研究院人文社會科學研究中心東南亞研究論文,標題;作者;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心東北亞研究論文,106803,提供中央研究院人文社會科學研究中心東北亞研究論文,標題;作者;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心調查研究—方法與應用,106804,提供中央研究院人文社會科學研究中心調查研究—方法與應用資訊,發行年;期數;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心專書（含原叢書）,106806,提供中央研究院人文社會科學研究中心專書（含原叢書）資訊,編者;書名;URL;出版時間,人文社會科學研究中心
中央研究院人文社會科學研究中心專題選刊,106810,提供中央研究院人文社會科學研究中心專題選刊資訊,標題;作者;URL;出版年度,人文社會科學研究中心
國史館108年7月會計月報,106811,國史館108年7月會計月報資料,,國史館
中央研究院人文社會科學研究中心叢刊,106812,提供中央研究院人文社會科學研究中心叢刊資訊,bookNumber;author;URL;name,人文社會科學研究中心
國史館108年7月特別預算會計月報,106814,國史館108年7月特別預算會計月報資料,,國史館
中央研究院人文社會科學研究中心最新消息,106815,提供中央研究院人文社會科學研究中心最新消息,活動日期;標題;URL,人文社會科學研究中心
國史館臺灣文獻館108年度7月份會計月報,106816,國史館臺灣文獻館108年度7月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
中央研究院人文社會科學研究中心研討會,106817,提供中央研究院人文社會科學研究中心研討會資訊,data;title;URL,人文社會科學研究中心
中央研究院人文社會科學研究中心出版消息,106818,提供中央研究院人文社會科學研究中心出版消息資訊,活動日期;標題;URL,人文社會科學研究中心
國史館臺灣文獻館109年度單位預算案,107540,國史館臺灣文獻館109年度單位預算案資料,,國史館臺灣文獻館
總統府109年度單位預算案(XML),107553,總統府109年度單位預算案(XML),,總統府
國史館108年8月會計月報,107830,國史館108年8月會計月報資料,,國史館
國史館108年8月特別預算會計月報,107831,國史館108年8月特別預算會計月報資料,,國史館
109年度國史館單位預算案,108041,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出一級用途別科目分析表、資本支出分析表、人事費分析表、預算員額明細表、公務車輛明細表、現有辦公房舍明細表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫預算類別表、歲出按職能及經濟性綜合分類表、委辦經費分析表、立法院審議中央政府總預算案所提決議、附帶決議及注意辦理事項辦理情形報告表,,國史館
國史館臺灣文獻館108年度8月份會計月報,108173,國史館臺灣文獻館108年度8月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館臺灣文獻館108年度9月份會計月報,108765,國史館臺灣文獻館108年度9月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館108年9月會計月報,108997,國史館108年9月會計月報資料,,國史館
國史館108年9月特別預算會計月報,108998,國史館108年9月特別預算會計月報資料,,國史館
中央研究院跨縣市科普講座(研講堂),109145,中央研究院跨縣市科普講座(研講堂) 影音連結,日期;主講人;講題;主持人;影音連結,秘書處
中央研究院基因體研究中心-歷年研究新聞,109848,提供中央研究院基因體研究中心-歷年研究新聞,日期;研究團隊;標題;URL,基因體研究中心
中央研究院資訊科技創新研究中心-學術演講資訊,109941,中央研究院資訊科技創新研究中心-學術演講資訊,case_id;type;title_zh;title_en;url_zh;url_en;speaker_zh;speaker_en;speaker_url;speaker_unit_zh;speaker_unit_en;location_zh;location_en;attachment;record_link;record_link_is_public;start_at;end_at;event_time,資訊科技創新研究中心
中央研究院資訊科技創新研究中心-近期研究成果,109942,中央研究院資訊科技創新研究中心-近期研究成果,recommendUser;recommendDate;isRepresent;isThisMonthChecked;isChecked;title;author;photos;url;abstract;journal;publishMonth;institute;_sort;firstAgreeDate;lastAgreeDate,資訊科技創新研究中心
中央研究院資訊科技創新研究中心-2020 資通產業系列講座,109943,中央研究院資訊科技創新研究中心-2020 資通產業系列講座,case_id;type;title_zh;title_en;url_zh;url_en;speaker_zh;speaker_en;speaker_url;speaker_unit_zh;speaker_unit_en;location_zh;location_en;attachment;record_link;record_link_is_public;start_at;end_at;event_time,資訊科技創新研究中心
總統府108年度對總統府公務人員協會補助經費案,110951,公共資訊：係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,標題：;總統府108年對總統府公務人員協會補助經費案。,總統府
國史館臺灣文獻館108年度10月份會計月報,111128,國史館臺灣文獻館108年度10月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館108年10月會計月報,111147,國史館108年10月會計月報資料,,國史館
國史館108年10月特別預算會計月報,111148,國史館108年10月特別預算會計月報資料,,國史館
國史館108年11月會計月報,112968,國史館108年11月會計月報資料,,國史館
國史館108年11月特別預算會計月報,112969,國史館108年11月特別預算會計月報資料,,國史館
國史館臺灣文獻館108年度11月份會計月報,113753,國史館臺灣文獻館108年度11月份會計月報資料,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,國史館臺灣文獻館
國史館108年12月特別預算會計月報,114513,國史館108年12月特別預算會計月報資料,,國史館
國史館臺灣文獻館108年度12月份會計月報,114838,國史館臺灣文獻館108年度12月份會計月報資料,,國史館臺灣文獻館
國史館108年12月會計月報,116012,國史館108年12月會計月報資料,,國史館
國史館109年1月會計月報,117522,國史館109年1月會計月報資料,,國史館
國史館109年1月特別預算會計月報,117523,國史館109年1月特別預算會計月報資料,,國史館
總統府108年會計月報,117584,總統府108年會計月報,,總統府
總統府109年會計月報,117592,總統府109年會計月報,,總統府
