資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
特殊教育學校概況,31450,全臺灣按設立別分之特殊教育學校概況資料,項目;國立啟智學校;國立啟聰學校;國立啟明學校;國立特教學校;直轄市立啟智學校;直轄市立啟聰學校;直轄市立啟明學校;直轄市立特教學校;縣市立特教學校;私立啟明學校,教育部統計處
特殊教育概況,31451,全臺灣特殊教育概況資料,項目;特教學校啟智學校;特教學校啟聰學校;特教學校啟明學校;特教學校特教學校;一般學校附設特殊教育班身心障礙類;一般學校附設特殊教育班資賦優異類;特教學校不分類,教育部統計處
空中大學概況,31452,全臺灣按年齡及性別分之空中大學概況,項目;校數(所);教師(含助教)男;教師(含助教)女;職員男;職員女;上學年度畢業生男;上學年度畢業生女;未滿25歲學生男;未滿25歲學生女;25至未滿30歲學生男;25至未滿30歲學生女;30至未滿35歲學生男;30至未滿35歲學生女;35至未滿40歲學生男;35至未滿40歲學生女;40至未滿45歲學生男;40至未滿45歲學生女;45至未滿50歲學生男;45至未滿50歲學生女;50至未滿55歲學生男;50至未滿55歲學生女;55至未滿60歲學生男;55至未滿60歲學生女;60歲以上學生男;60歲以上學生女,教育部統計處
空中進修專校及空中進修學院學生數,31453,全臺灣空中進修專校及空中進修學院學生數資料,項目;校數(所);學生男;學生女;未滿20歲學生男;未滿20歲學生女;20至未滿25歲學生男;20至未滿25歲學生女;25至未滿30歲學生男;25至未滿30歲學生女;30至未滿35歲學生男;30至未滿35歲學生女;35至未滿40歲學生男;35至未滿40歲學生女;40歲以上學生男;40歲以上學生女,教育部統計處
高級中等學校概況—按學校所在縣市別分,31454,全臺灣按學校所在縣市別分之高級中等學校概況資料,地區別;學校所在地別;校數;公立校數;教師數;公立學校教師數;職員數;公立學校職員數;班級數;公立學校班級數;學生數;公立學校學生數;上學年畢業生數;公立學校上學年畢業生數;縣市別;公立教師數;公立職員數;公立班級數;公立學生數;公立上學年畢業生數;學年;學校所在地;私立校數;私立教師數;私立職員數;私立班級數;私立學生數;私立上學年畢業生數,教育部統計處
高級中等學校概況—按設立別分,31455,全臺灣按設立別分之高級中等學校概況資料,項目;年級別;性別;國立;直轄市立;縣市立;私立;項目別;學年別,教育部統計處
教育部補助大專校院辦理永續發展、防減災與氣候變遷調適學分學程名單,31539,提供教育部104年補助大專校院辦理永續發展、防減災與氣候變遷調適學分學程名單,學年度;學校名稱;學分學程名稱;備註,教育部資訊及科技教育司
我國2至6歲幼兒身體發展常模資料庫,31559,提供我國2至6歲幼兒身體發展常模資料庫相關資料,類別;項目;單位;性別;年齡;人數;平均值;標準差;3百分位數;5百分位數;15百分位數;50百分位數;85百分位數;95百分位數;97百分位數,教育部國民及學前教育署
教育部補助大專校院辦理永續發展、防減災與氣候變遷調適通識課程名單,31572,提供教育部補助大專校院辦理永續發展、防減災與氣候變遷調適通識課程名單,學年度;開課學校;課程名稱;備註,教育部資訊及科技教育司
環境教育人員認證研習資訊彙整,31573,經教育部認定符合「環境教育人員認證及管理辦法」第5條第1款之環境教育人員認證研習資訊彙整,研習期間;研習日期;縣市;研習課程種類;研習課程名稱;研習時數;對象;報名方式;聯絡人;說明會;教育部核定文號,教育部資訊及科技教育司
我國主承辦國際賽會統計,31574,我國歷年主承辦國際賽會統計,年度;賽會名稱;活動期程;辦理地點;主辦單位,教育部體育署
大學日間學制碩博士班招生名額分配核定表,31599,提供大學日間學制碩博士班核定招生名額,學校名稱;系所(組)名稱;108學年度碩士班量內名額-甄試入學-一般生;108學年度碩士班量內名額-甄試入學-在職生;108學年度碩士班量內名額-考試入學-一般生;108學年度碩士班量內名額-考試入學-在職生;108學年度碩士班量內核定招生名額;108學年度碩士班外加名額-甄試入學-AI;108學年度碩士班外加名額-甄試入學-資訊安全;108學年度碩士班外加名額-考試入學-AI;108學年度碩士班外加名額-考試入學-資訊安全;108學年度博士班-甄試入學-一般生;108學年度博士班-甄試入學-在職生;108學年度博士班-考試入學-一般生;108學年度博士班-考試入學-在職生;108學年度博士班核定招生名額;109學年度碩士班量內名額-甄試入學-一般生;109學年度碩士班量內名額-甄試入學-在職生;109學年度碩士班量內名額-考試入學-一般生;109學年度碩士班量內名額-考試入學-在職生;109學年度碩士班量內核定招生名額;109學年度碩士班外加名額-甄試入學-AI;109學年度碩士班外加名額-甄試入學-資訊安全;109學年度碩士班外加名額-考試入學-AI;109學年度碩士班外加名額-考試入學-資訊安全;資通訊擴充名額-甄試入學;資通訊擴充名額-考試入學;資通訊擴充名額-總計;109學年度博士班-甄試入學-一般生;109學年度博士班-甄試入學-在職生;109學年度博士班-考試入學-一般生;109學年度博士班-考試入學-在職生;109學年度博士班核定招生名額;備註,教育部高等教育司
技專校院課程資源網,31630,蒐集技專校院開課情形，達到課程資源分享目的，以學年度提供。,系統序號;建立時間;開課時程;開課年度;開課學期;開課學期名稱;級別名;級別碼;校制碼;校碼;校名;英文校名;郵遞區號;課程名稱;英文課程名稱;科系;科系英文名稱;學程;組別;年級;班級;開課老師;學分數;每週開課時數;每週實習時數;課程摘要;課程大綱;課程連結;備註;填表人;男學生修課人數;女學生修課人數;授課語言1;授課語言2;證照1;證照2;部別;學制學程;部校訂;半全年;科目類別;教學型態;必選修;必選修學分;師資來源;跨校選修;專兼任;教師分類;聘書職級;系科屬性;國外合作遠距課程;全英語學程;總修課人數,教育部技術及職業教育司
105年度學產基金附屬單位預算會計月報,31638,提供教育部主管學產基金月報主要表之XML檔，主要表包含(一)基金來源用途及餘絀表，(二)購建固定資產計畫執行情形明細表，(三)平衡表,SEQNO;LEVEL;BOLD;科目-名稱;科目-編號;本年度法定預算數;本月份實際數;本月份預算數;本月份比較增減;本月份比較增減-百分比;本年度截至本月份累計實際數;本年度截至本月份累計預算數;本年度截至本月份累計比較增減;本年度截至本月份累計比較增減-百分比;項目;金額;百分比;以前年度保留數;本年度奉准先行辦理數;本年度可用預算數;累計預算分配數;實際執行數-實支數;實際執行數-應付未付數;實際執行數;實際執行數-百分比;比較增減;比較增減-百分比;契約責任數;結餘款;累計工程進度-預估;累計工程進度-實際,教育部會計處
105年度學產基金附屬單位決算,31640,提供教育部主管學產基金105年度決算書資料,SEQNO;LEVEL;BOLD;項目;本年度預算數-金額;本年度預算數-百分比;本年度決算數-金額;本年度決算數-百分比;比較增減-金額;比較增減-百分比;上年度決算數-金額;上年度決算數-百分比;預算數;決算數,教育部會計處
特殊教育學校各教育階段班級數統計,31658,提供特殊教育學校各教育階段班級數統計資料,縣市;學校;學前;國小;國中;高中職,教育部國民及學前教育署
特殊教育學校各教育階段學生數統計,31659,提供特殊教育學校各教育階段學生數統計資料,縣市;學校;學前;國小;國中;高中職,教育部國民及學前教育署
特殊學校特教合格老師數統計,31660,提供特殊學校特教合格老師數統計資料,縣市;學校;特教合格教師;一般合格教師;代理教師,教育部國民及學前教育署
「公共圖書館研究」電子期刊各期全文網址連結清單,31663,提供國立公共資訊圖書館編輯之電子期刊各期論文清單及全文電子檔下載服務。,序號;作者;民國出版年;西元出版年;篇名;刊物名稱;期數;頁碼;網址,國立公共資訊圖書館
國立公共資訊圖書館民眾滿意度暨服務品質調查報告,31665,提供國立公共資訊圖書館每年度辦理之滿意度調查成果報告全文電子檔下載服務。,年度;成果報告名稱;檔案連結,國立公共資訊圖書館
留遊學業者契約查核結果,31768,每年定期查核業者與消費者所簽訂之契約與本部所訂應記載事項之相符程度,公司登記名稱;廣告營業名稱;統一編號;住址;是否加入公會;查核方式;留學查核備註;遊學查核備註;DetailUrl,教育部國際及兩岸教育司
教育部認可環境教育人員認證展延研習清冊,31786,經教育部認定符合「環境教育人員認證及管理辦法」第15條第2項第1款，經教育部認可舉辦之環境相關領域展延研習資訊彙整,研習期間;主辦單位;研習日期;研習名稱;課程類別<br>1.國內外政策<br>1.1.環境教育法規<br>2.環境教育專業知能<br>3.環境相關專業議題;研習課程名稱(時數);時數;涵蓋領域;研習對象;研習地點;報名方式;承辦單位<br>聯絡人;核定文,教育部資訊及科技教育司
教育部各年邀訪外賓統計,31789,求學及進修: 係指各種學習、教育等相關資料集,年;月;日;洲別;國家;活動類別;總人數,教育部國際及兩岸教育司
國中小行動學習推動計畫補助學校名單,31822,國中小行動學習推動計畫補助學校名單,縣市別;學習階段;學校名稱;縣市;階段,教育部資訊及科技教育司
高中職行動學習推動計畫補助學校名單,31847,高中職行動學習推動計畫補助學校名單,學習階段;學校名稱,教育部資訊及科技教育司
技專校院評鑑指標、計畫、結果及報告公告,31852,發布訊息及提供資料,類別;;說明;網址,教育部技術及職業教育司
數位學伴計畫夥伴學校媒合清單,31855,教育部基於「縮減城鄉數位落差」政策，自95年起開始推動「數位學伴計畫」(原「偏鄉地區中小學網路課業輔導服務計畫」)。運用網路教學方式，由大學生輔導偏鄉地區的國中、國小學生，提升偏鄉學生學習成效，促成學習機會均等。,年度;夥伴大學名稱;縣市;鄉鎮市區;夥伴國中小名稱;核定學童數;夥伴大學;國民中小學/數位機會中心,教育部資訊及科技教育司
資訊志工團隊名單,31856,招募大專校院志工團隊，結合系所專長及地方特色發展，規劃教育面、社會面、文化面、經濟面等資訊多元推廣與應用服務，協助偏遠地區數位化發展與行銷。,,教育部資訊及科技教育司
國立臺灣科學教育館105年度法定預算,31857,國立臺灣科學教育館105年度預算案財務報表(含收支預計表、餘絀撥補預計表、現金流量預計表、預計平衡表),SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,國立臺灣科學教育館
數位機會中心營運單位,31871,為配合行政院縮減數位落差政策，教育部負責規劃執行「偏鄉數位應用推動計畫」，於數位發展較慢的3、4、5級鄉鎮區設置「數位機會中心」(DOC)。DOC的設立將結合公私部門與社區民眾的力量共同執行，除了提供當地民眾數位學習與數位近用的場域，也期望透過DOC的設置提升民眾公民參與、進行數位行銷、線上自我學習，以滿足生活上數位使用的需求，進而豐富生活應用。,縣市;鄉鎮區;DOC名稱;成立時間;管理單位;DOC地址;DOC類型;鄉鎮;設置時間;管理單位地址,教育部資訊及科技教育司
技專校院產學攜手合作計畫資訊,31880,106-108學年度產學攜手合作計畫核定班別一覽表,序號;計畫編號;技專校院;專班名稱;新辦/續辦;銜接大一;辦理學制;107-01-01-01;國立虎尾科技大學;國立北港農工;農業科技系產學攜手專班(一);1;108-01-01-01,教育部技術及職業教育司
教育部人文及社會科學知識跨界應用能力培育計畫通過名單（104-107年）,32270,提供教育部人文及社會科學知識跨界應用能力培育計畫歷年通過名單。 計畫全程自104年8月1日起至108年1月31日止，分年實施： 1.第1年計畫：自104年8月1日起至106年1月31日止，為期18個月，前6個月得為跨域共創課程規劃期，自105年2月1日起開課。 2.第2年計畫：自106年2月1日起至1百零7年1月31日止，為期12個月。 3.第3年計畫：自107年2月1日起至1百零8年1月31日止，為期12個月。,序號;年度;計畫編號;計畫名稱;執行單位;計畫主持人;職稱;計畫期程,教育部資訊及科技教育司
教育部全校型中文閱讀書寫課程革新推動計畫-全校型計畫通過名單,32272,提供教育部104-106年度全校型中文閱讀書寫課程革新推動計畫-全校型計畫通過名單。 本計畫全程自104年度至107年度止，分年實施： 第1年：為期12個月，自104年8月1日至105年7月31日止。 第2年：為期12個月，自105年8月1日至106年7月31日止。 第3年：為期18個月，自106年8月1日至108年1月31日止。,序號;年度;計畫編號;計畫名稱;學校名稱;執行單位,教育部資訊及科技教育司
教育部多元文化語境之英文學習革新課程計畫-全校型計畫通過名單(104-106年),32273,提供教育部多元文化語境之英文學習革新課程計畫-全校型計畫通過名單。 本計畫全程自104年度至107年度止，分年實施： 第1年：為期12個月，自104年8月1日至105年7月31日止。 第2年：為期12個月，自105年8月1日至106年7月31日止。 第3年：為期18個月，自106年8月1日至108年1月31日止。,序號;年度;計畫編號;計畫名稱;執行學校;執行單位,教育部資訊及科技教育司
大陸地區高等學校認可名冊,32303,大陸地區高等學校認可名冊,校名;網址;所在地,教育部高等教育司
技專校院產學合作績效及學校研發能量,32611,蒐集技專校院產學合作計畫相關資訊及學校研發能量,學校名稱;科系;教師姓名;計畫名稱;年度;設立別;學校類別;學校統計處代碼;專任教師數;學校承接產學合作計畫經費小計;政府部門資助;企業部門資助;其他單位資助;專任教師每師平均承接產學合作計畫經費;中華民國有實體審查專利公告數與新品種數;美國專利公告數;其他國家有實體審查專利公告數與新品種數;已授權專利公告數與新品種數,教育部技術及職業教育司
遠距學園課程名稱,32857,提供線上數位課程,課程名稱;開課日期;類別,國家圖書館
外國僑民學校通訊一覽表,32957,我國22所外國僑民學校所在地、學校名稱、招收年級、通訊方式及網址,所在地;學校名稱;英文名稱;招收年級;地址;電話;傳真;網址,教育部國際及兩岸教育司
Schools for International Residents in ROC,32958,我國22所外國僑民學校名稱、通訊方式及網址,Location;School name;Grade;Address;Telephone;Fax;Website,教育部國際及兩岸教育司
海外臺灣學校各校教師人數,32959,海外臺灣學校各校（含幼兒園至高中部）教師總數,學年度;海外臺灣學校;教師數,教育部國際及兩岸教育司
各年度華語文能力測驗考生人數,32960,各年度華語文能力測驗海外施測情形,年度;國家;華語文能力測驗(TOCFL)<br>(聽說讀寫)報考人數,教育部國際及兩岸教育司
各大學校院附設華語文教學中心一覽表,32995,各大學校院附設華語文教學中心一覽表,單位名稱;網<br>址;通訊地址;聯絡資料,教育部國際及兩岸教育司
各年度大學校院附設華語文中心外國學生人數統計表,33000,各年度大學校院附設華語文中心外國學生人數,學校;國籍;男性人數;女性人數;語文中心名稱;國家名稱;男生;女生,教育部國際及兩岸教育司
各年大學校院附設華語文中心外國學生人數統計表-按校別,33001,大學校院附設華語文中心外國學生人數-按校別,學校;國籍;男性人數;女性人數;語文中心名稱;國家名稱;男生;女生,教育部國際及兩岸教育司
教育部國內大專校院選送學生出國研修或國外專業實習計畫審核結果公告,33003,學海飛颺、學海築夢計畫之核定學校名單,年度;計畫名稱;核定學校名稱,教育部國際及兩岸教育司
世界各主要國家之我國留學生人數統計,33004,各年度我國留學生赴世界各主要國家留學人數,國別;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,教育部國際及兩岸教育司
我國學生赴主要留學國家留學簽證人數統計,33005,各年度我國學生赴主要留學國家留學簽證人數統計表,國別;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019,教育部國際及兩岸教育司
全國大學校院名錄(含學校英文名稱),33207,全國大學校院名錄(含學校英文名稱),序號;學校<br>代碼;公私立;體制;學校名稱;學校英文名稱;職稱;姓名;縣市別;第三級<br>行政區;郵遞<br>區號;學校地址;學校總機;學校傳真;網址,教育部高等教育司
各學年度3所大陸地區臺商學校學生人數,33408,各學年度3所大陸地區臺商學校學生人數,學校;學年度;人數,教育部國際及兩岸教育司
各級學校僑生及港澳生分發入學人數統計,33505,全臺灣各級學校僑生及港澳生分發入學人數統計,洲別;國別;大學校院;國防醫學院;國立臺灣師範大學僑生先修部_秋;國立臺灣師範大學僑生先修部_春;五專;高級中等學校;國中;國小;第35期技訓班;第36期海外青年技訓班;第37期海外青年技訓班;第38期海外青年技訓班;第39期海外青年技訓班,教育部統計處
中等以下各級學校僑生、港澳生及畢業生人數—按性別、校別與僑居地別分,33506,全臺灣按性別、校別與僑居地別分之中等以下各級學校僑生、港澳生及畢業生人數,學校代碼及名稱;等級;僑居地;僑生、港澳生男;僑生、港澳生女;僑生、港澳生新生;僑生、港澳生舊生;上學年度僑生、港澳生畢業生人數男;上學年度僑生、港澳生畢業生人數女,教育部統計處
中等以下各級學校僑生、港澳生及畢業生人數—按等級別與縣市別分,33507,全臺灣按等級別與縣市別分之中等以下各級學校僑生、港澳生及畢業生人數,縣市別;國小僑生、港澳學生;國小僑生、港澳畢業生;國中僑生、港澳學生;國中僑生、港澳畢業生;高級中等學校僑生、港澳學生;高級中等學校僑生、港澳畢業生,教育部統計處
各級學校原住民學生人數結構,33508,全臺灣各級學校原住民學生人數結構,等級別;學生人數;原住民學生,教育部統計處
國民中學原住民學生及畢業生人數—按年級別與校別分,33509,全臺灣按年級別與校別分之國民中學原住民學生及畢業生人數,學校代碼;學校名稱;國中原住民七年級學生數;國中原住民八年級學生數;國中原住民九年級學生數;國中上學年度原住民畢業生人數,教育部統計處
國民中小學原住民學生及畢業生人數—按年級別、等級別與性別分,33510,全臺灣按年級別、等級別與性別分之國民中小學原住民學生及畢業生人數,等級別及性別;原住民一年級學生數;原住民二年級學生數;原住民三年級學生數;原住民四年級學生數;原住民五年級學生數;原住民六年級學生數;原住民上學年度畢業生人數,教育部統計處
國民小學原住民學生及畢業生人數—按年級別與校別分,33511,全臺灣按年級別與校別分之國民小學原住民學生及畢業生人數,學校代碼;學校名稱;國小原住民一年級學生數;國小原住民二年級學生數;國小原住民三年級學生數;國小原住民四年級學生數;國小原住民五年級學生數;國小原住民六年級學生數;國小上學年度原住民畢業生人數;學藥名稱;國小原住民上學年度畢業生人數,教育部統計處
大專校院僑生及畢業生人數—按性別、校別與僑居地別分,33512,全臺灣按性別、校別與僑居地別分之大專校院僑生及畢業生人數,學校代碼;學校名稱;等級;僑居地;在學學生人數_男;在學學生人數_女;新生;舊生;上學年度畢業生人數_男;上學年度畢業生人數_女;學校名稱,教育部統計處
大專校院原住民學生及畢業生人數—按年級別、等級別與性別分,33513,全臺灣按年級別、等級別與性別分之大專校院原住民學生及畢業生人數,學校類別;等級別;性別;一年級;二年級;三年級;四年級;五年級;六年級;七年級;延修生;上學年度畢業生人數,教育部統計處
大專校院原住民學生及畢業生人數—按等級別與校別分,33514,全臺灣按等級別與校別分之大專校院原住民學生及畢業生人數,學校類別;學校代碼;學校名稱;在學學生人數_博士班;在學學生人數_碩士班;在學學生人數_學士班;在學學生人數_二專;在學學生人數_五專;上學年度畢業生人數_博士;上學年度畢業生人數_碩士;上學年度畢業生人數_學士;上學年度畢業生人數_二專;上學年度畢業生人數_五專,教育部統計處
大專校院港澳生及畢業生人數—按性別、校別與僑居地別分,33515,全臺灣按性別、校別與僑居地別分之大專校院港澳生及畢業生人數,學校代碼;學校名稱;等級;僑居地;在學學生人數_男;在學學生人數_女;新生;舊生;上學年度畢業生人數_男;上學年度畢業生人數_女;上學年度畢業生人數男;上學年度畢業生人數女,教育部統計處
高級中等學校原住民學生及畢業生人數—按年級別、等級別與性別分,33516,全臺灣按年級別、等級別與性別分之高級中等學校原住民學生及畢業生人數,學制別;性別;高級中等學校原住民一年級;高級中等學校原住民二年級;高級中等學校原住民三年級;高級中等學校原住民四年級;高級中等學校原住民延修生數;高級中等學校上學年度原住民畢業生人數;總計;原住民一年級學生數;原住民二年級學生數;原住民三年級學生數;原住民四年級學生數;原住民延修生數;上學年度原住民畢業生人數,教育部統計處
高級中等學校原住民學生及畢業生人數—按年級別與校別分,33517,全臺灣按年級別與校別分之高級中等學校原住民學生及畢業生人數,學校代碼;學校名稱;高級中等學校原住民一年級學生數;高級中等學校原住民二年級學生數;高級中等學校原住民三年級學生數;高級中等學校原住民四年級學生數;高級中等學校原住民延修生數;高級中等學校上學年度原住民畢業生人數;高級中等學校原住民延修生學生數,教育部統計處
國立臺灣圖書館106年度法定預算,33812,收支餘絀預計表、餘絀撥補預計表、現金流量預計表,會計科目編號;營運業務項目編號;用途別編號;人員類別;本年度預算數;上年度預算數;前年度決算數;說明,國立臺灣圖書館
國家教育研究院105年度法定預算,33841,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出用途別科目分析表、資本支出分析表、人事費用分析表、預算員額明細表、公務車輛明細表、現有辦公房舍明細表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫類別表-考察、派員赴大陸計畫預算表、歲出按職能及經濟性綜合分類表、委辦經費分析表,name;url,國家教育研究院
國立海洋科技博物館戶外場地管理要點,34151,提供國立海洋科技博物館維護戶外場地管理依據要點。,行政院公報 第 020 卷 第 085 期 20140508 教育文化篇,國立海洋科技博物館
國立海洋科技博物館潮境公園石花菜展示示範區要點,34152,提供國立海洋科技博物館維護潮境公園石花菜展示示範區依據要點。,行政院公報第 020卷 第 160期 20140825教育文化篇,國立海洋科技博物館
國立海洋科技博物館場地使用申請作業要點,34153,提供國立海洋科技博物館場地使用申請作業依據要點。,國立海洋科技博物館,國立海洋科技博物館
106年度教育部青年發展署單位預算,34166,106年度教育部青年發展署單位預算_人事費彙計表、公務車輛明細表、各項費用彙計表、委辦經費分析表、派員出國計畫預算總表、派員出國計畫類別表-考察、派員出國計畫類別表-開會、捐助經費分析表、歲入來源別預算表、歲入項目說明提要表、歲出用途別科目分析表、歲出按職能及經濟性綜合分類表、歲出計畫提要及分支計畫概況表、歲出機關別預算表、補助經費分析表、資本支出分析表、預算員額明細表、辦公房舍明細表,款;項;目;節;科目名稱;預算科目編號;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,教育部青年發展署
各級學校運動代表隊種類,34187,各年度各級學校運動代表隊之種類與人數,學年度;縣市;學校代碼;設立別;學校名稱;學校層級;運動種類;組別;分類;代表隊隊數;人數,教育部體育署
各級學校運動社團種類,34188,各年度各級學校之運動社團種類與人數,學年度;學校代碼;設立別;學校名稱;學校層級;運動社團種類;分類;社團人數,教育部體育署
高中以下學校體育班資訊,34189,各年度高中以下設有體育班之學校資訊,學年度;學校代碼;縣市;學制;學校名稱;一年級班級數;二年級班級數;三年級班級數;男生人數;女生人數;體育班總人數,教育部體育署
體育專業教師人力,34190,高中以下學校體育專業教師人力資訊,學年度;縣市;學校代碼;學校層級;學校名稱;具體育專長師資人數;非體育專長師資人數,教育部體育署
105年度教育部體育署單位預算案,34194,歷年教育部體育署長單位預算(案),,教育部體育署
105年度教育部運動發展基金附屬單位預算案,34195,105年度教育部運動發展基金附屬單位預算案,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明;科目及業務項目;單位;預算數-數量;預算數-利率;預算數-金額;業務計畫及用途別科目;計畫內容說明;計畫別;單位成本或平均利率;數量;民國103年12月31日實際數;科目;民國105年12月31日預計數;民國104年12月31日預計數;年度及項目;上年度最高可進用員額數;本年度增減數;本年度最高可進用員額數;科目名稱;合計;一般行政管理計畫;培訓體育運動人才及運動訓練環境改善計畫;健全體育運動人才培育之運動產業環境改善支出計畫;辦理大型國際體育運動交流活動計畫;非亞奧運及基層運動人才培育計畫,教育部體育署
國家教育研究院104年度審定決算,34209,歲入來源決算表、歲出政事別決算表、歲出機關別決算表、以前年度歲出政事別轉入決算表、以前年度歲出機關別轉入決算表、歲入類平衡表、經費類平衡表,name;url,國家教育研究院
106年度教育部青年發展署單位決算,34222,106年度教育部青年發展署單位決算_平衡表、資本資產表、以前年度歲出政事別轉入數決算表、以前年度歲出機關別轉入數決算表、歲入來源別決算表、歲出政事別決算表、歲出機關別決算表,會計年度;款;項;目;節;預算科目編號;預算科目名稱;細目編號;細目名稱;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;分計畫編號;分計畫名稱;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;預算年度;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;以前年度轉入數_應付數;本年度減免註銷數_應付數;本年度實現數_應付數;本年度調整數_應付數;本年度未結清數_應付數;月份;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額,教育部青年發展署
106年度學產基金附屬單位預算案,34515,提供106年度學產基金附屬單位預算案之主要表XML檔，包含(一)基金來源、用途及餘絀預計表，(二)現金流量預計表。,,教育部會計處
106年度國立社教機構作業基金附屬單位預算案,35356,提供教育部主管國立社教機構作業基金預算主要表之XML，包含(一)收支預計表(二)餘絀撥補預計表(三)現金流量預計表,,教育部會計處
106年度大專校院轉型及退場基金附屬單位法定預算,35358,提供大專校院轉型及退場基金預算之主要表XML檔，包含(一)基金來源、用途及餘絀預計表，(二)現金流量預計表。,SEQNO;LEVEL;BOLD;前年度決算數;項目;本年度預算數;上年度預算數;比較增減;預算數;說明,教育部會計處
106年度教育部單位預算案,35369,歲入來源別預算表、歲出機關別預算表、歲入項目說明提要表、歲出計畫提要及分支計畫概況表、各項費用彙計表、歲出用途別科目分析表、資本支出分析表、人事費用分析表、預算員額明細表、公務車輛明細表、辦公房舍明細表、補助經費分析表、捐助經費分析表、派員出國計畫預算總表、派員出國計畫類別表-開會、派員出國計畫類別表-進修、派員赴大陸計畫預算表、歲出按職能及經濟性綜合分類表、跨年期計畫概況表、委辦經費分析表。,,教育部會計處
國立高級中等學校校務基金106年度預算案,35387,國立高級中等學校校務基金106年度預算案,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,教育部國民及學前教育署
國家圖書館106年度預算案,35400,本資料集提供國家圖書館年度施政目標重點及歲入歲出預算編列情形,,國家圖書館
各縣市高爾夫球場面積及數量,35447,各縣市高爾夫球場面積及數量,年度;地區;球場總面積(公頃);准許開放使用(座);核准籌設中(座),教育部體育署
國立海洋生物博物館106年度預算,35449,國立海洋生物博物館106年度預算,SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,國立海洋生物博物館
國立臺灣科學教育館106年度法定預算,35489,國立臺灣科學教育館106年度預算案財務報表(含收支預計表、餘絀撥補預計表、現金流量預計表、預計平衡表),SEQNO;LEVEL;BOLD;前年度決算數-金額;前年度決算數-百分比;科目;本年度預算數-金額;本年度預算數-百分比;上年度預算數-金額;上年度預算數-百分比;比較增減-金額;比較增減-百分比;項目;說明;預算數,國立臺灣科學教育館
國立公共資訊圖書館年度預算案,35542,公告國立公共資訊圖書館預算案相關書表：辦公房舍明細表、預算員額明細表、資本支出分析表、歲出機關別預算表、歲出計畫提要及分支計畫概況表、歲出按職能及經濟性綜合分類表、歲出用途別科目分析表、歲入項目說明提要表、歲入來源別預算表、捐助經費分析表、派員赴大陸計畫預算表、派員出國計畫類別表-開會、派員出國計畫預算總表、各項費用彙計表、公務車輛明細表、人事費用分析表,檔案名稱;檔案聯結,國立公共資訊圖書館
教育部國民及學前教育署106年度預算案,36215,教育部國民及學前教育署106年度預算案,,教育部國民及學前教育署
社會教育機構或法人申請辦理中小學及幼兒園教師進修課程審查結果統計,36388,提供歷年社會教育機構或法人申請辦理中小學及幼兒園教師進修課程審查結果統計,年度;單位數;申請案;通過案,教育部師資培育及藝術教育司
錄音暨錄影曲目(ISRC)資料,36940,以臺灣各界有聲出版業者申請國際標準錄音錄影資料代碼（ISRC）之單曲資訊，包括ISRC編號、曲目名稱、表演者、作詞者等。,isrc;專輯名稱;曲目名稱;表演者;作詞者;作曲者;編曲者;製作人;錄音員;主講人;作者/撰文;發行公司;發行日期;製作公司;著作類別;媒體形式,國家圖書館
國立科學工藝博物館106年度預算案,37269,國立科學工藝博物館106年度預算案,,國立科學工藝博物館
