人權工作小組第4 屆委員名單,法務部人權工作小組第4 屆委員名單,13391,法務部人權工作小組第 4 屆委員名單,檔案名稱;摘要;下載連結,法務部法制司
人權秘笈,法務部人權秘笈,23034,法務部人權秘笈,檔案名稱;摘要;下載連結,法務部法制司
人權與監獄-對監獄工作人員開展人權培訓的訓練員指南-英文版,人權與監獄－對監獄工作人員開展人權培訓的訓練員指南-英文版,13440,人權與監獄－對監獄工作人員開展人權培訓的訓練員指南-英文版,檔案名稱;摘要;下載連結,法務部法制司
人權與監獄-監獄工作人員國際人權標準袖珍手冊,人權與監獄－監獄工作人員國際人權標準袖珍手冊,13441,人權與監獄－監獄工作人員國際人權標準袖珍手冊,檔案名稱;摘要;下載連結,法務部法制司
人權萬花筒-兩公約人權故事集Ⅰ,人權萬花筒－兩公約人權故事集Ⅰ,14383,人權萬花筒－兩公約人權故事集Ⅰ,檔案名稱;摘要;下載連結,法務部法制司
仲裁宣導資料,仲裁宣導資料,14706,仲裁宣導資料,資料集名稱;資料集連結,法務部法律事務司
便民服務線上申辦系統-矯正機關業務,法務部便民服務線上申辦系統-矯正機關業務,34311,包含監獄、看守所、少年矯正學校、技能訓練所、少年輔育院、少年觀護所等表單下載,矯正機關類別;項目;申辦方式;申辦位址,法務部矯正署
保護管束案件處遇,保護管束案件處遇,13700,保護管束案件處遇,資料名稱;下載網址,法務部保護司
信託法宣導摺頁,信託法宣導摺頁,14653,信託制度之介紹,資料集名稱;資料集連結,法務部法律事務司
修復式司法試行方案執行績效,法務部修復式司法試行方案執行績效,46768,公共資訊: 係指修復式司法試行方案各試行機關執行情形,資料集名稱;連結網址,法務部保護司
修復式司法試行方案成效評估暨案件評估指標之研究,修復式司法試行方案成效評估暨案件評估指標之研究,13207,法務部102年度「修復式司法試行方案成效評估暨案件評估指標之研究」期末報告,資料集名稱;連結網址,法務部保護司
修正之個人資料保護法施行細則部分條文修正條文對照表,105年修正之個人資料保護法施行細則部分條文修正條文對照表,41330,105年修正之個人資料保護法施行細則部分條文修正條文對照表,資料集名稱;資料集連結,法務部法律事務司
修正公布民法物權編施行法修正草案總說明及條文對照表(配合擔保物權部分),96年3月28日修正公布民法物權編施行法修正草案總說明及條文對照表（配合擔保物權部分）,14735,96年3月28日修正公布民法物權編施行法修正草案總說明及條文對照表（配合擔保物權部分）,資料集名稱;資料集連結,法務部法律事務司
修正公布民法物權編施行法修正草案總說明及條文對照表(配合通則章及所有權章),98年1月23日修正公布民法物權編施行法修正草案總說明及條文對照表（配合通則章及所有權章）,14744,98年1月23日修正公布民法物權編施行法修正草案總說明及條文對照表（配合通則章及所有權章）,資料集名稱;資料集連結,法務部法律事務司
修正公布民法物權編施行法第13-1條及第13-2條修正草案總說明及條文對照表(配合用益物權及占有),99年2月3日修正公布民法物權編施行法第13-1條及第13-2條修正草案總說明及條文對照表（配合用益物權及占有）,14746,99年2月3日修正公布民法物權編施行法第13-1條及第13-2條修正草案總說明及條文對照表（配合用益物權及占有）,資料集名稱;資料集連結,法務部法律事務司
修正公布民法物權編部分條文修正草案總說明及對照表(擔保物權部分),96年3月28日修正公布民法物權編部分條文修正草案總說明及對照表（擔保物權部分）,14732,96年3月28日修正公布民法物權編部分條文修正草案總說明及對照表（擔保物權部分）,資料集名稱;資料集連結,法務部法律事務司
修正公布民法物權編部分條文修正草案總說明及條文對照表(用益物權及占有部分),99年2月3日修正公布民法物權編部分條文修正草案總說明及條文對照表（用益物權及占有部分）,14745,99年2月3日修正公布民法物權編部分條文修正草案總說明及條文對照表（用益物權及占有部分）,資料集名稱;資料集連結,法務部法律事務司
修正公布民法物權編部分條文修正草案總說明及條文對照表(通則章及所有權章部分),98年1月23日修正公布民法物權編部分條文修正草案總說明及條文對照表（通則章及所有權章部分）,14743,98年1月23日修正公布民法物權編部分條文修正草案總說明及條文對照表（通則章及所有權章部分）,資料集名稱;資料集連結,法務部法律事務司
修正發布施行行政執行法施行細則第20條、第28條及第29條,99年6月15日修正發布施行行政執行法施行細則第20條、第28條及第29條,14707,行政執行法施行細則第20條、第28條及第29條修正條文對照表,資料集名稱;資料集連結,法務部法律事務司
個人資料保護專區「個資法問與答」(依年季分),法務部個人資料保護專區「個資法問與答」(依年季分),23033,法務部個人資料保護專區「個資法問與答」(依年季分),資料集名稱;資料集連結,法務部法律事務司
個人資料保護法及其施行細則修正條文對照表,個人資料保護法及其施行細則修正條文對照表,14138,個人資料保護法及其施行細則修正條文對照表,資料集名稱;資料集連結,法務部法律事務司
個人資料保護法宣導資料,個人資料保護法宣導資料,23059,個人資料保護法宣導資料,資料集名稱;資料集連結,法務部法律事務司
個人資料保護法非公務機關之中央目的事業主管機關列表,個人資料保護法非公務機關之中央目的事業主管機關列表,14139,個人資料保護法非公務機關之中央目的事業主管機關列表,資料集名稱;資料集連結,法務部法律事務司
假釋審核參考原則對照表,假釋審核參考原則對照表,53063,假釋審核參考原則對照表,審酌面向;從寬審核;從嚴審核,法務部矯正署
假釋案件審核參考基準,假釋案件審核參考基準,53065,假釋案件審核參考基準,名稱;內容,法務部矯正署
偵查不公開檢討小組檢討報告,偵查不公開檢討小組檢討報告,120385,偵查不公開檢討小組檢討報告,名稱;連結網址,福建金門地方檢察署
